exp_days,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
2021-11-07,1.2895048634920636,1.5435841365079364,1.523102419047619,1.5857257301587302,1.3700072507936507,1.4494575714285713,1.2455985206349205,1.460163580952381,1.286946411111111,1.4324326412698414,1.356749211111111,1.5806681587301588,1.3960547857142858,1.573934484126984,1.4934698253968255,1.2450624873015872
2021-11-08,1.1265411222222221,0.9220283333333332,0.9766280111111111,1.1456424305555555,0.8846628708333334,0.851030076388889,0.7701971750000001,1.0118627847222221,0.7048265569444445,1.0419049097222224,0.8639104722222223,1.0846181694444443,1.0204637388888889,1.1896984194444444,0.9234487874999999,0.9078920819444445
2021-11-09,1.1801379277777777,1.485580448611111,1.4395409680555555,1.5825290319444445,1.3241430166666666,1.4562789861111112,1.2792026305555555,1.3869414444444446,1.2599282250000001,1.40588085,1.3103100555555556,1.472045351388889,1.4485542180555555,1.6185150694444443,1.4972588958333333,1.2172942319444444
2021-11-10,0.8544274569444444,0.9706773486111112,0.9519401569444444,1.1236311763888889,0.8982146486111111,1.0779417305555556,0.9389244680555555,1.0332084236111112,0.8589207402777778,0.9071907888888889,0.8631137069444444,1.0020971416666666,1.0298396069444444,1.2540782402777777,0.9636695375000001,0.9350051055555555
2021-11-11,1.2566657450704224,1.4885182281690141,1.4489776408450705,1.5976140070422535,1.3768583704225352,1.464135218309859,1.283582943661972,1.4229627605633803,1.329059885915493,1.4221048394366198,1.3376582887323942,1.4843037126760563,1.4676229676056338,1.6386755774647888,1.5209098732394366,1.3041396873239437
2021-11-12,1.2519470625,1.3198062750000001,1.302316926388889,1.5312368541666668,1.2295161375,1.2592511499999999,1.2373887888888888,1.3980149194444444,1.2235281680555556,1.2627815,1.2211148430555554,1.3848543416666665,1.4494026444444446,1.5359445319444445,1.472606540277778,1.2525856166666667
2021-11-13,1.2618558555555555,1.3959642069444445,1.2625555124999999,1.5483905652777779,1.1073630402777779,1.2280918625000001,1.1914536736111112,1.339899384722222,1.2850515777777778,1.2936390277777778,1.2529004069444445,1.4297741375,1.3353750027777778,1.3382345402777778,1.3967829222222223,1.1926495791666667
2021-11-14,1.0112021500000001,1.0070114833333335,1.2314745,1.1339810333333333,0.8986134166666666,1.2811925000000002,1.0355523333333332,1.04804705,1.0609731,0.9774611833333333,1.3358348333333334,1.1835783333333334,1.0463637166666666,1.1052431,1.1229601666666666,0.9641542166666667
