exp_days,Group
2021-11-07,2.470746755952381
2021-11-08,1.8188692447916663
2021-11-09,2.54048671875
2021-11-10,1.9116192708333333
2021-11-11,2.8732353873239433
2021-11-12,2.550564670138889
2021-11-13,2.646267621527778
2021-11-14,2.0386812500000016
