exp_days,Group
2021-11-07,0.976670778968254
2021-11-08,0.7390052923003473
2021-11-09,0.958902128828125
2021-11-10,0.7457295012152777
2021-11-11,0.9605380159330985
2021-11-12,0.8496794578125
2021-11-13,0.8260298975694444
2021-11-14,0.7511775979166666
