exp_days,Group
2021-11-07,1.427028879861111
2021-11-08,0.9640847462673611
2021-11-09,1.3977588344618055
2021-11-10,0.9789300173611112
2021-11-11,1.4277368591549295
2021-11-12,1.33326851875
2021-11-13,1.3037488309895833
2021-11-14,1.0902276947916667
