exp_days,Group
2021-11-07,60.36643650793651
2021-11-08,98.7156076388889
2021-11-09,63.10818229166667
2021-11-10,97.60344010416667
2021-11-11,68.8480536971831
2021-11-12,74.1974375
2021-11-13,92.76474045138889
2021-11-14,3.6070104166666965
