Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,actual_wheelmeters,bodymass,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,vco2,vh2o,vo2,xbreak,ybreak
11/07/2021 12:03:00,3,Group,0.16944900000000018,0.0,0.0,0.0,0.0,17.97389,,,,,,0.3037664,0.9490719,0.9631538,0.2078696,1.014343,20.0,12.0
11/07/2021 12:03:00,4,Group,0.010261999999999993,0.0,0.00898000000000021,0.003426999999999958,0.0,20.63379,,,,,,0.3516866,0.8878003,1.057221,0.2390369,1.190601,0.0,0.0
11/07/2021 12:03:00,5,Group,1.643478,0.20049130000000004,1.254944,0.09980900000000004,0.41839000000000004,17.74577,,,,,,0.3179138,0.9583442,1.01537,0.2137733,1.059519,0.0,0.0
11/07/2021 12:03:00,6,Group,4.770177,0.27230249999999995,3.488634000000001,0.3276538,0.76454,20.87149,,,,,,0.4626152,0.9488899,1.465988,0.2049988,1.545006,196.0,310.0
11/07/2021 12:03:00,7,Group,1.0249670000000002,0.04516265,0.8204779999999996,0.10865589999999992,0.0,18.60576,,,,,,0.3070769,0.9968013,1.010167,0.2278967,1.015149,0.0,0.0
11/07/2021 12:03:00,8,Group,0.2803250000000004,0.0,0.2510180000000002,0.05837249999999994,0.0,18.37478,,,,,,0.3448451,0.8942387,1.041353,0.2445658,1.166121,14.0,16.0
11/07/2021 12:03:00,9,Group,3.25657,0.02169080000000001,1.913145,0.09789760000000003,0.0,19.80148,,,,,,0.4013599,0.9179296,1.24133,0.1913224,1.349003,201.0,154.0
11/07/2021 12:23:00,1,Group,0.19717099999999999,0.0006830799999999991,0.012871000000000077,0.0,0.0,19.32262,,,,,,0.3466104,0.6691393,0.826462,0.1749387,1.233893,54.0,66.0
11/07/2021 12:23:00,10,Group,0.46996899999999986,0.03357589999999999,0.36187199999999997,0.0,0.0,17.56543,,,,,,0.3237301,1.04735,1.102457,0.2025815,1.059676,18.0,27.0
11/07/2021 12:23:00,11,Group,5.233439999999998,0.026757699999999995,3.6678500000000014,0.06811200000000017,0.39822299999999977,19.87978,,,,,,0.3772725,0.9718925,1.21719,0.2109775,1.253911,284.0,218.0
11/07/2021 12:23:00,12,Group,1.037875999999999,0.21246699999999996,0.6340729999999999,0.20365870000000008,0.0,18.98021,,,,,,0.4158746,0.9856898,1.356695,0.1835414,1.37801,29.0,119.0
11/07/2021 12:23:00,13,Group,0.2956599999999998,0.0,0.24317600000000006,0.0,0.0,18.72278,,,,,,0.2989558,1.028086,1.007024,0.181144,0.9816867,20.0,20.0
11/07/2021 12:23:00,14,Group,0.7100399999999993,0.06259139999999996,0.38707000000000047,0.0,0.0,19.92669,,,,,,0.3917955,0.9806903,1.275994,0.1954672,1.298827,56.0,82.0
11/07/2021 12:23:00,15,Group,0.5816499999999998,0.07589640000000009,0.4354899999999997,0.019673900000000022,0.21551999999999794,19.60314,,,,,,0.3949703,1.002818,1.302683,0.1882423,1.304763,61.0,110.0
11/07/2021 12:23:00,16,Group,0.007973999999999926,8.259999999998824e-05,0.007031999999999705,0.0,0.0,18.05402,,,,,,0.28453,0.9882081,0.9297897,0.1720985,0.9423547,26.0,16.0
11/07/2021 12:23:00,2,Group,0.3269700000000011,0.0,0.2797500000000017,0.0,0.0,19.19444,0.0,0.0,0.0,0.0,0.0,0.2975161,0.9994837,0.9818746,0.1611977,0.9826564,0.0,0.0
11/07/2021 12:23:00,3,Group,0.1561040000000009,0.0,0.0,0.0,0.0,18.06976,,,,,,0.3237005,1.013588,1.07738,0.1774801,1.066589,36.0,49.0
11/07/2021 12:23:00,4,Group,0.0,0.0,0.0,0.0,0.0,20.63379,,,,,,0.32877,0.9029387,1.001447,0.1947595,1.109338,0.0,0.0
11/07/2021 12:23:00,5,Group,0.0,0.0,0.0,0.0,0.0,17.71203,,,,,,0.3142048,0.9671301,1.010671,0.1698101,1.045152,0.0,0.0
11/07/2021 12:23:00,6,Group,1.7329300000000014,0.06697189999999997,1.2614099999999997,0.20247300000000013,0.24712099999999992,20.87149,,,,,,0.3655895,0.9637657,1.172674,0.175439,1.216996,0.0,0.0
