exp_days,1.0,4.0,7.0,10.0,13.0,3.0,5.0,9.0,12.0,16.0,2.0,6.0,8.0,11.0,14.0,15.0
2021-08-29,1.2698320305263158,1.3809743905263157,1.1039146221052631,1.26375906,1.2723851663157895,1.3243742410526316,0.6275321536842106,1.15950486,1.1394378905263158,1.2078557389473685,1.2344232852631578,1.135404825263158,1.1891043715789473,1.0281196073684211,1.2039435463157895,1.192116694736842
2021-08-30,1.3466446020833331,1.3917320875,1.1535452864583333,1.3017242552083335,1.30732345625,1.3010526229166668,0.6110186510416666,1.222442090625,1.1928697333333333,1.2115180218750001,1.0950449458333333,1.0508594947916667,1.1658257958333333,0.9946304281249999,1.0898215875000001,1.166187159375
2021-08-31,1.3731043104166665,1.3433160343750001,1.1389641010416667,1.2488754458333333,1.3222807104166667,1.3014702197916665,0.5987988510416666,1.2363310260416667,1.1500473166666667,1.193505984375,1.2260281677083333,1.1632169979166667,1.1595808239583334,1.1186976552083332,1.2681223177083334,1.099052725
2021-09-01,1.3704922666666668,1.4198184126436781,1.1538113494252873,1.2874818816091955,1.3169522586206897,1.3255114310344829,0.6430069229885057,1.221561847126437,1.1897135045977012,1.2061561862068966,1.1782082827586207,1.1678564666666666,1.2209616862068966,1.0431427781609195,1.3915025390804596,1.19540009
2021-09-02,1.3972821854166666,1.3725060354166667,1.1703390604166668,1.2676846020833332,1.24176565,1.3230108947916668,0.6509558760416666,1.2388538447916666,1.185663065625,1.1921077989583333,1.1978493072916667,1.222698984375,1.1612599427083332,1.0344752802083332,1.1133187020833333,1.1811974927083333
2021-09-03,1.4260223302083332,1.3803907687499999,1.1676195656250001,1.26164384375,1.27759540625,1.2793215604166666,0.5929672916666667,1.2613477270833333,1.1505690333333334,1.1610343052083334,1.0912391135416668,1.11096958125,1.1001902020833334,1.0119943375,1.1437892572916668,1.028303990625
2021-09-04,1.4086178624999999,1.3216380708333333,1.19904136875,1.2926611239583334,1.2976692791666666,1.2983959572916668,0.6435819916666666,1.240422346875,1.1556870770833334,1.24096876875,1.2366356177083333,1.2215897927083332,1.1871985010416666,1.0784137135416667,1.2640926458333335,1.1694385114583332
2021-09-05,1.3923038156249998,1.419122365625,1.156752915625,1.28145678125,1.2845913416666666,1.3039053020833333,0.5953693531250001,1.2328132270833334,1.189353896875,1.20182758125,1.0511694822916666,1.1538807072916666,1.1404446229166667,0.9807005979166666,1.2358733104166666,1.1390890729166667
2021-09-06,1.413125509375,1.376407234375,1.1572195083333334,1.2833956020833333,1.3031271989583333,1.290750565625,0.3800135246875,1.2690139229166666,1.212528284375,1.2391774645833333,1.28927268125,1.1886325833333333,1.1874926541666666,1.0644184229166667,1.3001057854166667,1.1593604479166666
2021-09-07,1.358292096875,1.4047957625,1.182573940625,1.2965830072916666,1.331752796875,1.277193640625,0.21930078692708332,1.2024063104166667,1.1797495479166666,1.1904750145833334,1.2455415916666668,1.0168950802083334,1.1265024916666666,0.9911087677083333,1.1673885145833334,1.1146607677083333
2021-09-08,1.35840746875,1.3949935239583333,1.2041583760416665,1.282601859375,1.3187871197916665,1.2935178250000001,0.054868766656250005,1.2595677885416667,1.16217155625,1.2173525135416667,1.1895107395833333,1.1984450510416667,1.1679013843750001,1.035670378125,1.2239358479166667,1.2701792239583334
2021-09-09,0.97745124,1.0979080733333333,1.1161878466666666,1.4670352133333333,1.0770960533333331,0.9226916533333333,0.021785572333333333,1.0305001266666667,1.16544302,1.0513709,0.8202764933333333,0.9601203866666667,0.8157609733333333,0.75460132,0.9333388266666667,0.80816744
