Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
9,29,2021/08/10,03:30:04,2021/08/10,03:30:36,65.18,0.55,0.002,0.004,206.13,4.41,0.001,4.457
9,30,2021/08/10,03:42:48,2021/08/10,03:45:23,12.2,2.6,0.006,0.002,983.88,6.28,0,4.462
9,31,2021/08/10,04:30:02,2021/08/10,04:38:24,44.65,8.38,0.34,0.041,3232.2,894.36,0,4.802
9,32,2021/08/10,04:55:36,2021/08/10,05:00:12,17.2,4.62,0.173,0.037,1795.8,344.37,0,4.974
9,33,2021/08/10,05:04:35,2021/08/10,05:05:27,4.38,0.88,0.004,0.004,330.11,6.48,0,4.978
9,34,2021/08/10,05:21:19,2021/08/10,05:32:22,15.87,11.07,0.271,0.025,4252.3,460.73,0,5.249
9,35,2021/08/10,05:51:06,2021/08/10,05:52:03,18.73,0.97,0.006,0.006,362.41,13.51,0,5.255
9,36,2021/08/10,05:54:50,2021/08/10,05:55:55,2.78,1.1,0.035,0.031,413.44,59.71,0,5.29
9,37,2021/08/10,07:58:23,2021/08/10,08:08:37,122.47,10.25,0.135,0.013,3934.36,235.56,0,5.425
9,38,2021/08/10,09:34:59,2021/08/10,09:40:10,86.37,5.2,0.018,0.003,1966.94,23.11,0,5.443
10,1,2021/08/08,16:51:30,2021/08/08,16:54:58,0,3.48,0.09,0.026,1313.85,194.2,0,0.09
10,2,2021/08/08,17:18:35,2021/08/08,17:27:08,23.62,8.57,0.179,0.021,3243.15,659.33,0,0.268
10,3,2021/08/08,17:49:19,2021/08/08,17:50:05,22.18,0.78,0.018,0.023,290.54,30.55,0,0.286
10,4,2021/08/08,17:54:35,2021/08/08,17:58:08,4.5,3.57,0.103,0.029,1339.9,179.91,0,0.389
10,5,2021/08/08,18:00:42,2021/08/08,18:07:28,2.57,6.78,0.048,0.007,2558.59,126.81,0,0.437
10,6,2021/08/08,18:47:14,2021/08/08,18:49:37,39.77,2.4,0.073,0.03,909.21,95.37,0,0.51
10,7,2021/08/08,18:52:11,2021/08/08,19:00:40,2.57,8.5,0.124,0.015,3210.73,210.04,0,0.634
10,8,2021/08/08,19:37:39,2021/08/08,19:40:39,36.98,3.02,0.094,0.031,1129.84,155.14,0,0.728
10,9,2021/08/08,19:53:36,2021/08/08,19:54:12,12.95,0.62,0.005,0.007,225.58,12.12,0,0.732
10,10,2021/08/08,19:58:58,2021/08/08,20:02:55,4.77,3.97,0.135,0.034,1485.95,279.53,0,0.867
10,11,2021/08/08,20:22:03,2021/08/08,20:28:01,19.13,5.98,0.022,0.004,2259.54,48.33,0,0.89
10,12,2021/08/08,20:31:28,2021/08/08,20:37:10,3.45,5.72,0.029,0.005,2171.51,73.79,0,0.918
10,13,2021/08/08,20:41:04,2021/08/08,20:50:50,3.9,9.78,0.173,0.018,3691.42,353.17,0,1.092
10,14,2021/08/08,20:55:27,2021/08/08,20:57:41,4.62,2.25,0.131,0.058,839.57,338.89,0,1.223
10,15,2021/08/08,21:00:30,2021/08/08,21:02:56,2.82,2.45,0.048,0.02,921.8,150.15,0,1.271
10,16,2021/08/08,21:08:53,2021/08/08,21:14:43,5.95,5.85,0.041,0.007,2207.71,125.08,0,1.312
10,17,2021/08/08,21:21:23,2021/08/08,21:29:32,6.67,8.17,0.191,0.023,3084.01,427.76,0,1.503
10,18,2021/08/08,22:07:04,2021/08/08,22:11:40,37.53,4.62,0.07,0.015,1730.59,140.8,0,1.573
10,19,2021/08/08,22:18:13,2021/08/08,22:23:27,6.55,5.25,0.036,0.007,1990.39,84.49,0,1.608
10,20,2021/08/08,22:46:58,2021/08/08,22:51:08,23.52,4.18,0.182,0.043,1575.18,219.04,0,1.79
10,21,2021/08/08,22:53:41,2021/08/08,23:05:57,2.55,12.28,0.31,0.025,4616.21,666.22,0,2.1
10,22,2021/08/08,23:12:06,2021/08/08,23:14:51,6.15,2.77,0.036,0.013,1029.05,96.97,0,2.136
10,23,2021/08/08,23:21:26,2021/08/08,23:23:42,6.58,2.28,0.023,0.01,847.88,28.74,0,2.159
10,24,2021/08/08,23:31:23,2021/08/08,23:33:21,7.68,1.98,0.011,0.006,739.04,25.69,0,2.17
10,25,2021/08/08,23:38:08,2021/08/08,23:42:26,4.78,4.32,0.073,0.017,1620.89,92.3,0,2.243
10,26,2021/08/08,23:55:06,2021/08/08,23:56:53,12.67,1.8,0.035,0.019,668.11,86.54,0,2.278
10,27,2021/08/09,00:47:26,2021/08/09,00:50:40,50.55,3.25,0.167,0.051,1217.07,407.5,0,2.445
10,28,2021/08/09,01:14:09,2021/08/09,01:16:13,23.48,2.08,0.086,0.041,774.19,212.09,0,2.53
10,29,2021/08/09,01:27:34,2021/08/09,01:40:32,11.35,12.98,0.089,0.007,4853.18,8.75,0,2.62
10,30,2021/08/09,01:43:18,2021/08/09,01:46:54,2.77,3.62,0.062,0.017,1360.02,67.64,0,2.681
10,31,2021/08/09,02:55:13,2021/08/09,03:00:29,68.32,5.28,0.245,0.046,1975.1,481,0,2.927
10,32,2021/08/09,03:35:29,2021/08/09,03:36:47,35,1.32,0.027,0.021,489.37,57.91,0,2.954
10,33,2021/08/09,04:02:00,2021/08/09,04:05:08,25.22,3.15,0.057,0.018,1171.69,148.9,0,3.011
10,34,2021/08/09,04:26:54,2021/08/09,04:36:38,21.77,9.75,0.169,0.017,3653.93,353.17,0,3.179
10,35,2021/08/09,05:15:15,2021/08/09,05:16:38,38.62,1.4,0.787,0.562,518.27,1400.28,0,3.966
10,36,2021/08/09,05:19:54,2021/08/09,05:30:07,3.27,10.23,0.133,0.013,3835.85,179.8,0,4.099
10,37,2021/08/09,05:48:35,2021/08/09,05:51:24,18.47,2.83,0.017,0.006,1055.13,4.99,0,4.116
10,38,2021/08/09,05:58:45,2021/08/09,06:02:12,7.35,3.47,0.014,0.004,1293.21,41.26,0,4.13
10,39,2021/08/09,06:06:25,2021/08/09,06:07:21,4.22,0.95,0.001,0.001,347.57,3.3,0.005,4.131
10,40,2021/08/09,08:32:56,2021/08/09,08:41:44,145.58,8.82,0.113,0.013,3289.96,13.17,0,4.244
10,41,2021/08/09,08:57:40,2021/08/09,08:58:34,15.93,0.92,0.019,0.02,336.45,40.43,0,4.263
10,42,2021/08/09,13:54:22,2021/08/09,13:56:14,295.8,1.88,0.026,0.014,698.12,52.65,0,4.289
10,43,2021/08/09,13:59:39,2021/08/09,14:04:53,3.42,5.25,0.15,0.029,1965.33,338.37,0,4.439
10,44,2021/08/09,17:09:07,2021/08/09,17:15:19,184.23,6.22,0.063,0.01,2320.15,32.54,0,4.502
10,45,2021/08/09,17:44:51,2021/08/09,17:52:21,29.53,7.52,0.157,0.021,2819.31,412.69,0,4.659
10,46,2021/08/09,18:12:03,2021/08/09,18:16:32,19.7,4.5,0.171,0.038,1675.88,428.47,0,4.83
10,47,2021/08/09,18:43:47,2021/08/09,18:49:51,27.25,6.08,0.138,0.023,2269.86,218.08,0,4.967
10,48,2021/08/09,19:12:57,2021/08/09,19:15:53,23.1,2.95,0.089,0.03,1099.49,205.53,0,5.056
10,49,2021/08/09,19:27:51,2021/08/09,19:30:48,11.97,2.97,0.078,0.026,1099.76,204.45,0,5.134
10,50,2021/08/09,19:48:13,2021/08/09,19:49:25,17.42,1.22,0.012,0.009,449,32.31,0,5.146
10,51,2021/08/09,20:00:24,2021/08/09,20:01:18,10.98,0.92,0.029,0.032,337.27,58.18,0,5.175
10,52,2021/08/09,20:03:56,2021/08/09,20:04:29,2.63,0.57,0.013,0.023,204.42,30.96,0,5.188
10,53,2021/08/09,20:07:03,2021/08/09,20:20:08,2.57,13.1,0.248,0.019,4875.29,593.35,0,5.436
10,54,2021/08/09,20:31:19,2021/08/09,20:33:56,11.18,2.63,0.138,0.052,973.39,277.16,0,5.575
10,55,2021/08/09,20:39:42,2021/08/09,20:40:19,5.77,0.63,0.006,0.01,229.29,14.26,0,5.581
10,56,2021/08/09,20:50:16,2021/08/09,20:58:41,9.95,8.43,0.024,0.003,3128.67,53.22,0,5.605
10,57,2021/08/09,21:03:22,2021/08/09,21:10:21,4.68,7,0.041,0.006,2616.47,99.41,0,5.646
10,58,2021/08/09,21:20:52,2021/08/09,21:25:05,10.52,4.23,0.05,0.012,1579.66,79.35,0,5.696
10,59,2021/08/09,21:34:54,2021/08/09,21:42:42,9.82,7.82,0.037,0.005,2908.75,96.94,0,5.733
10,60,2021/08/09,21:53:57,2021/08/09,21:59:33,11.25,5.62,0.241,0.043,2087.46,577.84,0,5.974
10,61,2021/08/09,22:13:37,2021/08/09,22:22:26,14.07,8.83,0.18,0.02,3286.17,138.1,0,6.154
10,62,2021/08/09,22:39:13,2021/08/09,22:40:31,16.78,1.32,0.009,0.007,481.69,16.49,0,6.163
10,63,2021/08/09,23:16:02,2021/08/09,23:18:44,35.52,2.72,0.02,0.007,1007.64,65.48,0,6.183
10,64,2021/08/09,23:36:24,2021/08/09,23:45:56,17.67,9.55,0.058,0.006,3554.46,135.73,0,6.241
10,65,2021/08/09,23:54:04,2021/08/09,23:59:43,8.13,5.67,0.153,0.027,2105.75,421.53,0,6.394
10,66,2021/08/10,00:03:21,2021/08/10,00:06:38,3.63,3.3,0.096,0.029,1232.86,200.96,0,6.489
10,67,2021/08/10,00:11:40,2021/08/10,00:12:45,5.03,1.1,0.012,0.011,407.99,24.2,0,6.502
10,68,2021/08/10,00:16:53,2021/08/10,00:19:19,4.13,2.45,0.111,0.045,917.21,301.25,0,6.613
10,69,2021/08/10,00:24:37,2021/08/10,00:25:09,5.3,0.55,0.013,0.023,197.96,20.74,0,6.625
10,70,2021/08/10,01:28:57,2021/08/10,01:31:31,63.8,2.58,0.061,0.024,949.93,88.37,0,6.687
10,71,2021/08/10,01:37:48,2021/08/10,01:45:09,6.28,7.37,0.09,0.012,2714.3,228.18,0,6.776
10,72,2021/08/10,01:55:25,2021/08/10,02:00:40,10.27,5.27,0.071,0.013,1935.18,251.75,0,6.847
10,73,2021/08/10,02:06:50,2021/08/10,02:10:35,6.17,3.77,0.097,0.026,1397.21,304.05,0,6.944
10,74,2021/08/10,02:13:57,2021/08/10,02:16:34,3.37,2.63,0.002,0.001,963.9,5.01,0,6.946
10,75,2021/08/10,03:09:06,2021/08/10,03:09:41,52.53,0.6,0.013,0.022,215.93,20.95,0,6.959
10,76,2021/08/10,06:00:39,2021/08/10,06:08:58,170.97,8.33,0.029,0.003,3105.47,7.43,0,6.987
10,77,2021/08/10,06:11:44,2021/08/10,06:16:41,2.77,4.97,0.017,0.003,1839.16,39.02,0,7.004
10,78,2021/08/10,07:21:40,2021/08/10,07:34:37,64.98,12.97,0.004,0,4809.69,9.88,0,7.009
10,79,2021/08/10,08:03:41,2021/08/10,08:09:32,29.07,5.87,0.017,0.003,2164.33,32.13,0,7.026
10,80,2021/08/10,08:46:59,2021/08/10,08:48:13,37.45,1.25,0.037,0.03,456.49,105.26,0,7.063
11,1,2021/08/08,16:51:49,2021/08/08,16:53:11,0,1.38,0.002,0.002,497.5,6.42,0,0.002
11,2,2021/08/08,17:52:51,2021/08/08,18:06:35,59.67,13.75,0.319,0.023,5041.01,562.98,0,0.322
11,3,2021/08/08,18:12:11,2021/08/08,18:16:25,5.6,4.25,0.175,0.041,1556.8,368.9,0,0.497
11,4,2021/08/08,19:11:54,2021/08/08,19:14:49,55.48,2.93,0.094,0.032,1063.6,290.24,0,0.59
11,5,2021/08/08,19:21:29,2021/08/08,19:32:55,6.67,11.45,0.922,0.081,4165.23,1569.2,0,1.512
11,6,2021/08/08,21:49:19,2021/08/08,22:13:36,136.4,24.3,0.497,0.02,8798.66,186.98,0,2.009
11,7,2021/08/08,22:26:35,2021/08/08,22:37:07,12.98,10.55,0.055,0.005,3843.02,6.9,0,2.065
11,8,2021/08/08,22:40:03,2021/08/08,22:49:27,2.93,9.42,0.138,0.015,3422.46,428.2,0,2.203
11,9,2021/08/08,22:52:34,2021/08/08,22:57:47,3.12,5.23,0.072,0.014,1901,189.44,0,2.276
11,10,2021/08/08,23:02:13,2021/08/08,23:03:04,4.43,0.87,0.001,0.001,309.25,3.07,0.008,2.277
11,11,2021/08/08,23:05:47,2021/08/08,23:14:10,2.72,8.4,0.234,0.028,3061.74,744.26,0,2.511
11,12,2021/08/08,23:26:52,2021/08/08,23:30:55,12.7,4.07,0.074,0.018,1473.21,211.33,0,2.585
11,13,2021/08/08,23:37:44,2021/08/08,23:40:33,6.82,2.83,0.104,0.037,1028.43,216.62,0,2.689
11,14,2021/08/08,23:45:37,2021/08/08,23:46:52,5.07,1.27,0.002,0.001,452.61,2.74,0.016,2.691
11,15,2021/08/08,23:55:58,2021/08/08,23:59:16,9.1,3.32,0.114,0.034,1209.84,312.09,0,2.805
11,16,2021/08/09,00:03:39,2021/08/09,00:06:14,4.38,2.6,0.087,0.034,936.01,192.96,0,2.892
11,17,2021/08/09,00:17:17,2021/08/09,00:21:16,11.05,4,0.04,0.01,1445.97,88.53,0,2.932
11,18,2021/08/09,00:37:16,2021/08/09,00:39:05,16,1.83,0.073,0.04,654.73,103.04,0,3.005
11,19,2021/08/09,01:28:23,2021/08/09,01:35:38,49.3,7.27,0.1,0.014,2615.28,31.03,0,3.105
11,20,2021/08/09,01:49:02,2021/08/09,01:51:21,13.4,2.33,0.08,0.034,835.33,9.3,0,3.185
11,21,2021/08/09,02:02:00,2021/08/09,02:04:04,10.65,2.08,0.119,0.057,746.21,19.43,0,3.304
11,22,2021/08/09,03:18:08,2021/08/09,03:42:19,74.07,24.2,0.187,0.008,8724.26,134.32,0,3.491
11,23,2021/08/09,04:47:31,2021/08/09,05:03:19,65.2,15.82,0.169,0.011,5723.56,67.77,0,3.66
11,24,2021/08/09,05:07:01,2021/08/09,05:10:26,3.7,3.43,0.115,0.033,1246.13,238.69,0,3.774
11,25,2021/08/09,05:13:54,2021/08/09,05:18:38,3.47,4.75,0.106,0.022,1720.95,300.33,0,3.88
11,26,2021/08/09,05:22:37,2021/08/09,05:23:58,3.98,1.37,0.024,0.018,488.85,67.16,0,3.905
11,27,2021/08/09,06:35:14,2021/08/09,06:55:28,71.27,20.25,0.118,0.006,7281.2,179.78,0,4.023
11,28,2021/08/09,08:27:40,2021/08/09,08:36:16,92.2,8.62,0.123,0.014,3092.07,24.61,0,4.145
11,29,2021/08/09,08:40:02,2021/08/09,08:48:15,3.77,8.23,0.446,0.054,2956.75,74.12,0,4.591
11,30,2021/08/09,14:24:05,2021/08/09,14:26:48,335.83,2.73,0.021,0.008,981.08,23.68,0,4.612
11,31,2021/08/09,16:23:31,2021/08/09,16:33:45,116.72,10.25,0.011,0.001,3684.97,2.82,0.014,4.624
11,32,2021/08/09,16:36:53,2021/08/09,16:40:53,3.13,4.02,0.007,0.002,1443.06,23.88,0,4.63
11,33,2021/08/09,18:22:31,2021/08/09,18:28:39,101.63,6.15,0.132,0.021,2226.22,336.88,0,4.762
11,34,2021/08/09,18:32:07,2021/08/09,18:36:53,3.47,4.78,0.144,0.03,1731.13,303.09,0,4.906
11,35,2021/08/09,19:19:45,2021/08/09,19:26:42,42.87,6.97,0.125,0.018,2519.29,356.98,0,5.031
11,36,2021/08/09,20:46:04,2021/08/09,21:07:39,79.37,21.6,0.203,0.009,7741.33,33.44,0,5.234
11,37,2021/08/09,21:51:02,2021/08/09,22:19:11,43.38,28.17,0.815,0.029,10091.37,162.84,0,6.049
11,38,2021/08/09,22:22:01,2021/08/09,23:03:11,2.83,41.18,0.484,0.012,14772.39,235.16,0,6.532
11,39,2021/08/09,23:06:01,2021/08/10,00:14:07,2.83,68.12,0.33,0.005,24395.46,34.25,0,6.863
11,40,2021/08/10,01:01:07,2021/08/10,01:53:13,47,52.12,0.494,0.009,18660.61,844.61,0,7.357
11,41,2021/08/10,01:56:02,2021/08/10,02:38:08,2.82,42.12,0.355,0.008,15082.2,321.53,0,7.712
11,42,2021/08/10,02:40:46,2021/08/10,02:46:08,2.63,5.38,0.068,0.013,1924.14,13.15,0,7.779
11,43,2021/08/10,04:41:48,2021/08/10,04:59:10,115.67,17.38,0.289,0.017,6271.42,767.41,0,8.068
11,44,2021/08/10,05:03:10,2021/08/10,05:05:08,4,1.98,0.045,0.023,707.28,68.49,0,8.114
11,45,2021/08/10,05:09:21,2021/08/10,05:16:25,4.22,7.08,0.17,0.024,2557.78,545.85,0,8.283
11,46,2021/08/10,05:39:00,2021/08/10,05:51:38,22.58,12.65,0.214,0.017,4514.55,123.39,0,8.497
11,47,2021/08/10,06:58:34,2021/08/10,07:17:43,66.93,19.17,0.031,0.002,6843.14,14.15,0,8.528
11,48,2021/08/10,07:59:58,2021/08/10,08:15:35,42.25,15.63,0.2,0.013,5581.23,85.29,0,8.729
11,49,2021/08/10,08:18:44,2021/08/10,08:48:41,3.15,29.97,0.097,0.003,10705.12,12.68,0,8.826
11,50,2021/08/10,10:17:44,2021/08/10,10:19:58,89.05,2.25,0.267,0.119,797.33,211.41,0,9.093
11,51,2021/08/10,11:46:56,2021/08/10,11:54:51,86.97,7.93,0.074,0.009,2831.78,23.36,0,9.166
12,1,2021/08/08,18:12:25,2021/08/08,18:15:15,0,2.85,0.239,0.084,1039.9,65.97,0,0.239
12,2,2021/08/08,19:28:18,2021/08/08,19:28:54,73.05,0.62,0.126,0.204,219.91,75.21,0,0.365
12,3,2021/08/08,19:39:07,2021/08/08,19:42:21,10.22,3.25,0.265,0.081,1189.85,76.61,0,0.629
12,4,2021/08/08,19:53:22,2021/08/08,20:08:55,11.02,15.57,0.816,0.052,5770.63,468.24,0,1.445
12,5,2021/08/08,20:50:36,2021/08/08,20:56:31,41.68,5.93,0.275,0.046,2172.33,88.11,0,1.72
12,6,2021/08/08,21:06:29,2021/08/08,21:11:59,9.97,5.52,0.615,0.112,2011.95,212.84,0,2.336
12,7,2021/08/08,21:36:28,2021/08/08,21:39:26,24.48,2.98,0.181,0.061,1085.38,35.32,0,2.517
12,8,2021/08/08,21:43:22,2021/08/08,21:45:32,3.93,2.18,0.196,0.09,793.42,51.4,0,2.712
12,9,2021/08/08,22:11:20,2021/08/08,22:11:51,25.8,0.53,0.053,0.099,188.9,14.16,0,2.765
12,10,2021/08/08,23:06:44,2021/08/08,23:17:24,54.88,10.68,0.264,0.025,3944.68,489.21,0,3.029
12,11,2021/08/09,00:42:07,2021/08/09,00:42:46,84.72,0.67,0.315,0.473,237.63,58.7,0,3.344
12,12,2021/08/09,01:18:37,2021/08/09,01:35:14,35.85,16.63,0.065,0.004,6078.04,9.77,0,3.41
12,13,2021/08/09,01:59:34,2021/08/09,02:42:13,24.33,42.67,0.053,0.001,15727.83,7.55,0,3.463
12,14,2021/08/09,02:45:40,2021/08/09,02:50:33,3.45,4.9,0.046,0.009,1785.9,8.03,0,3.509
12,15,2021/08/09,02:53:21,2021/08/09,02:55:27,2.8,2.12,0.666,0.315,768.41,194.2,0,4.175
12,16,2021/08/09,02:59:37,2021/08/09,03:17:01,4.17,17.42,0.839,0.048,6358.89,999.46,0,5.014
12,17,2021/08/09,04:46:06,2021/08/09,05:05:55,89.08,19.83,0.051,0.003,7317.06,4.4,0.001,5.065
12,18,2021/08/09,05:10:28,2021/08/09,05:16:30,4.55,6.05,0.019,0.003,2217.29,30.58,0,5.084
12,19,2021/08/09,05:20:27,2021/08/09,05:30:52,3.95,10.43,0.23,0.022,3852.92,578.14,0,5.314
12,20,2021/08/09,06:45:14,2021/08/09,06:55:36,74.37,10.38,0.76,0.073,3787.76,333.34,0,6.074
12,21,2021/08/09,07:15:20,2021/08/09,07:16:58,19.73,1.65,0.232,0.141,594.96,64.65,0,6.306
12,22,2021/08/09,08:58:09,2021/08/09,09:14:20,101.18,16.2,0.86,0.053,5882.28,467.86,0,7.166
12,23,2021/08/09,10:22:53,2021/08/09,10:27:34,68.55,4.7,0.394,0.084,1701.12,110.3,0,7.56
12,24,2021/08/09,10:30:53,2021/08/09,10:51:12,3.32,20.33,0.239,0.012,7395.09,245.38,0,7.799
12,25,2021/08/09,12:53:21,2021/08/09,12:56:09,122.15,2.82,0.101,0.036,1021.29,99.97,0,7.901
12,26,2021/08/09,16:46:36,2021/08/09,16:51:06,230.45,4.52,0.036,0.008,1652.52,93.59,0,7.936
12,27,2021/08/09,17:02:33,2021/08/09,17:05:59,11.45,3.45,0.069,0.02,1264.12,153.69,0,8.005
12,28,2021/08/09,19:54:13,2021/08/09,19:56:48,168.23,2.6,0.234,0.09,940.93,119.31,0,8.239
12,29,2021/08/09,20:07:47,2021/08/09,20:13:46,10.98,6,0.079,0.013,2194.56,118.42,0,8.318
12,30,2021/08/09,20:17:24,2021/08/09,20:19:47,3.63,2.4,0.021,0.009,873.73,40.06,0,8.339
12,31,2021/08/09,20:23:17,2021/08/09,20:24:07,3.5,0.85,0.002,0.002,305.43,4.8,0,8.341
12,32,2021/08/09,20:59:14,2021/08/09,21:13:07,35.12,13.9,0.114,0.008,5068.26,18.21,0,8.455
12,33,2021/08/09,21:16:16,2021/08/09,21:20:43,3.15,4.47,0.348,0.078,1632.36,56.79,0,8.804
12,34,2021/08/09,21:29:17,2021/08/09,21:36:04,8.57,6.8,0.269,0.04,2478.55,98.53,0,9.073
12,35,2021/08/09,21:56:02,2021/08/09,22:00:09,19.97,4.13,0.156,0.038,1508.91,54.82,0,9.229
12,36,2021/08/09,22:08:48,2021/08/09,22:16:35,8.65,7.8,0.093,0.012,2853.63,16.25,0,9.322
12,37,2021/08/09,22:19:23,2021/08/09,22:20:32,2.8,1.17,0.176,0.15,422.99,40.35,0,9.498
12,38,2021/08/09,22:58:37,2021/08/09,22:59:56,38.08,1.33,0.041,0.031,479.68,14.3,0,9.539
12,39,2021/08/09,23:09:04,2021/08/09,23:15:23,9.13,6.33,0.147,0.023,2300.95,18.65,0,9.686
12,40,2021/08/10,00:15:09,2021/08/10,00:53:45,59.77,38.62,0.932,0.024,14052.92,913.25,0,10.617
12,41,2021/08/10,00:56:56,2021/08/10,01:15:57,3.18,19.03,0.721,0.038,6919.59,179.68,0,11.338
12,42,2021/08/10,01:19:48,2021/08/10,02:32:29,3.85,72.7,0.785,0.011,26546.9,376.25,0,12.124
12,43,2021/08/10,02:51:32,2021/08/10,02:54:12,19.05,2.68,0.104,0.039,969.87,24.01,0,12.228
12,44,2021/08/10,03:39:38,2021/08/10,03:40:49,45.43,1.2,0.976,0.814,430.62,423.57,0,13.204
12,45,2021/08/10,04:39:48,2021/08/10,04:42:43,58.98,2.93,0.855,0.292,1070.21,1503.44,0,14.06
12,46,2021/08/10,05:03:30,2021/08/10,05:11:25,20.78,7.93,0.688,0.087,2858.05,425.43,0,14.747
12,47,2021/08/10,06:51:59,2021/08/10,07:03:36,100.57,11.63,0.332,0.029,4195.13,30.03,0,15.079
12,48,2021/08/10,07:06:53,2021/08/10,07:21:44,3.28,14.87,0.81,0.054,5377.12,144.76,0,15.889
12,49,2021/08/10,09:54:42,2021/08/10,09:57:57,152.97,3.27,0.179,0.055,1175.4,62.56,0,16.068
12,50,2021/08/10,11:27:27,2021/08/10,11:38:03,89.5,10.62,0.08,0.008,3836.23,28.2,0,16.148
13,1,2021/08/08,17:41:54,2021/08/08,17:51:39,0,9.77,0.209,0.021,3617.12,62.27,0,0.209
13,2,2021/08/08,18:37:19,2021/08/08,18:50:19,45.67,13.02,0.128,0.01,4805.01,104.12,0,0.337
13,3,2021/08/08,18:53:09,2021/08/08,18:58:47,2.83,5.65,0.018,0.003,2085.65,37.38,0,0.355
13,4,2021/08/08,19:11:22,2021/08/08,19:14:22,12.58,3.02,0.671,0.223,1109.61,2136.73,0,1.026
13,5,2021/08/08,19:53:57,2021/08/08,19:57:13,39.58,3.28,0.01,0.003,1206.62,10.3,0,1.036
13,6,2021/08/08,20:06:28,2021/08/08,20:08:29,9.25,2.03,0.003,0.001,750.87,4.62,0,1.039
13,7,2021/08/08,20:59:56,2021/08/08,21:00:54,51.45,0.98,0.008,0.009,357.28,16.56,0,1.047
13,8,2021/08/08,21:29:17,2021/08/08,21:34:32,28.38,5.27,0.143,0.027,1936.92,443.06,0,1.19
13,9,2021/08/08,21:42:40,2021/08/08,22:11:29,8.13,28.83,0.156,0.005,10646.46,281.08,0,1.346
13,10,2021/08/08,22:15:43,2021/08/08,22:16:27,4.23,0.75,0.009,0.012,271.38,17.13,0,1.356
13,11,2021/08/08,22:22:26,2021/08/08,22:23:10,5.98,0.75,0.005,0.006,273.1,16.3,0,1.36
13,12,2021/08/08,22:25:41,2021/08/08,22:28:00,2.52,2.33,0.037,0.016,851.04,18.91,0,1.398
13,13,2021/08/08,22:31:01,2021/08/08,22:42:32,3.02,11.53,0.269,0.023,4231.61,177.45,0,1.666
13,14,2021/08/08,22:54:55,2021/08/08,23:00:42,12.38,5.8,0.052,0.009,2127.25,111.93,0,1.718
13,15,2021/08/09,00:09:37,2021/08/09,00:11:56,68.92,2.33,0.071,0.03,856.21,215.86,0,1.789
13,16,2021/08/09,01:04:19,2021/08/09,01:15:18,52.38,11,0.16,0.015,4072.05,259.78,0,1.949
13,17,2021/08/09,01:22:16,2021/08/09,01:22:53,6.97,0.63,0.007,0.01,230.93,14.82,0,1.955
13,18,2021/08/09,01:32:47,2021/08/09,01:35:14,9.9,2.47,0.022,0.009,910.23,52.41,0,1.977
13,19,2021/08/09,01:44:49,2021/08/09,01:48:20,9.58,3.53,0.064,0.018,1294.18,125.19,0,2.042
13,20,2021/08/09,03:00:45,2021/08/09,03:09:44,72.42,9,0.19,0.021,3319.79,378.02,0,2.232
13,21,2021/08/09,04:18:07,2021/08/09,04:27:58,68.38,9.87,0.188,0.019,3617.39,404.8,0,2.42
13,22,2021/08/09,05:16:20,2021/08/09,05:27:55,48.37,11.6,0.221,0.019,4245.85,500.09,0,2.641
13,23,2021/08/09,06:26:48,2021/08/09,06:35:33,58.88,8.77,0.308,0.035,3226.61,702.79,0,2.949
13,24,2021/08/09,06:43:28,2021/08/09,06:53:22,7.92,9.92,0.071,0.007,3637.54,299.12,0,3.02
13,25,2021/08/09,06:57:31,2021/08/09,07:06:07,4.15,8.62,0.011,0.001,3166.7,26.06,0,3.031
13,26,2021/08/09,07:16:30,2021/08/09,07:19:07,10.38,2.63,0.035,0.013,961.76,95.12,0,3.066
13,27,2021/08/09,08:43:31,2021/08/09,08:54:07,84.4,10.62,0.205,0.019,3892.5,564.16,0,3.271
13,28,2021/08/09,08:57:03,2021/08/09,08:58:34,2.93,1.53,0.006,0.004,566.29,8.29,0,3.277
13,29,2021/08/09,11:43:42,2021/08/09,11:48:18,165.13,4.62,0.081,0.018,1683.58,115.13,0,3.358
13,30,2021/08/09,13:59:57,2021/08/09,14:05:50,131.65,5.9,0.157,0.027,2155.84,439.22,0,3.515
13,31,2021/08/09,15:36:03,2021/08/09,15:45:11,90.22,9.15,0.181,0.02,3337.4,394.36,0,3.696
13,32,2021/08/09,17:15:22,2021/08/09,17:17:46,90.18,2.42,0.848,0.351,878.29,1890.51,0,4.544
13,33,2021/08/09,17:21:58,2021/08/09,17:23:05,4.2,1.13,0.005,0.005,410.93,13.31,0,4.549
13,34,2021/08/09,18:49:49,2021/08/09,19:01:22,86.73,11.57,0.019,0.002,4218.59,51.43,0,4.568
13,35,2021/08/09,19:06:58,2021/08/09,19:08:14,5.6,1.28,0.033,0.025,465.29,39.54,0,4.601
13,36,2021/08/09,19:12:38,2021/08/09,19:20:56,4.4,8.32,0.021,0.002,3030.24,41.07,0,4.621
13,37,2021/08/09,19:33:50,2021/08/09,19:34:39,12.9,0.83,0.003,0.003,299.45,6.06,0,4.624
13,38,2021/08/09,19:37:15,2021/08/09,19:39:45,2.6,2.52,0.02,0.008,918.38,40.92,0,4.644
