Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
11,21,2021/08/16,01:39:52,2021/08/16,01:46:41,2.77,6.83,0.835,0.122,2314.45,879.97,0,3.687
11,22,2021/08/16,02:08:04,2021/08/16,02:48:48,21.38,40.75,0.439,0.011,13825.54,106.05,0,4.126
11,23,2021/08/16,04:13:01,2021/08/16,04:56:18,84.22,43.3,0.48,0.011,14775.73,453.08,0,4.606
11,24,2021/08/16,04:59:40,2021/08/16,05:03:55,3.37,4.27,0.052,0.012,1448.73,115.64,0,4.658
11,25,2021/08/16,05:06:42,2021/08/16,05:12:18,2.78,5.62,0.001,0,1908.38,2.51,0.025,4.659
11,26,2021/08/16,05:15:13,2021/08/16,05:24:47,2.92,9.58,0.085,0.009,3280.03,184.27,0,4.745
11,27,2021/08/16,06:23:04,2021/08/16,06:54:34,58.28,31.52,0.388,0.012,10676.62,623.69,0,5.133
11,28,2021/08/16,06:57:52,2021/08/16,07:02:23,3.3,4.53,0.052,0.011,1529.53,17.33,0,5.185
11,29,2021/08/16,07:26:37,2021/08/16,07:44:54,24.23,18.3,0.241,0.013,6194.57,371.94,0,5.425
11,30,2021/08/16,09:04:40,2021/08/16,09:10:15,79.77,5.6,0.496,0.089,1894.79,65.17,0,5.922
11,31,2021/08/16,09:13:30,2021/08/16,09:32:49,3.25,19.33,0.48,0.025,6548.07,456.78,0,6.402
11,32,2021/08/16,11:21:14,2021/08/16,11:40:55,108.42,19.7,0.399,0.02,6672.08,168.71,0,6.801
11,33,2021/08/16,13:46:08,2021/08/16,13:50:11,125.22,4.07,0.771,0.19,1374.51,270.38,0,7.572
11,34,2021/08/16,13:53:59,2021/08/16,14:00:48,3.8,6.83,0.502,0.073,2303.64,632.34,0,8.074
11,35,2021/08/16,16:52:42,2021/08/16,16:53:15,171.9,0.57,0.005,0.008,187.03,13.13,0,8.079
11,36,2021/08/16,17:47:41,2021/08/16,17:53:49,54.43,6.15,0.314,0.051,2118.59,730.6,0,8.393
