Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
16,5,2021/08/29,17:54:21,2021/08/29,17:55:53,7.7,1.55,0.001,0.001,580.66,2.77,0.015,0.914
16,6,2021/08/29,19:13:57,2021/08/29,19:22:41,78.07,8.75,0.006,0.001,3305.73,10.07,0,0.92
16,7,2021/08/29,19:26:06,2021/08/29,19:33:51,3.42,7.77,0.021,0.003,2931.9,52.1,0,0.941
16,8,2021/08/29,20:00:10,2021/08/29,20:10:53,26.32,10.73,0.459,0.043,4120.19,1189.11,0,1.4
16,9,2021/08/29,20:13:53,2021/08/29,20:17:46,3,3.9,0.003,0.001,1470.42,9.55,0,1.403
16,10,2021/08/29,21:24:48,2021/08/29,21:25:31,67.03,0.73,0.012,0.017,272.67,30.82,0,1.415
16,11,2021/08/29,21:42:11,2021/08/29,21:44:36,16.67,2.43,0.013,0.006,914.38,27.45,0,1.429
16,12,2021/08/29,21:48:26,2021/08/29,21:50:58,3.83,2.55,0.002,0.001,957,4.23,0.001,1.431
16,13,2021/08/29,22:28:13,2021/08/29,22:36:08,37.25,7.93,0.854,0.108,2994.12,2512.77,0,2.284
16,14,2021/08/29,22:45:15,2021/08/29,22:46:06,9.12,0.87,0.019,0.021,324.68,75.52,0,2.303
16,15,2021/08/29,23:02:40,2021/08/29,23:04:19,16.57,1.67,0.04,0.024,631.92,60.39,0,2.342
16,16,2021/08/30,00:56:46,2021/08/30,00:57:20,112.45,0.58,0.002,0.003,215.45,3.88,0.002,2.344
16,17,2021/08/30,01:03:50,2021/08/30,01:04:27,6.5,0.63,0.003,0.005,232.36,13.66,0,2.347
16,18,2021/08/30,01:26:28,2021/08/30,01:31:05,22.02,4.63,0.018,0.004,1741.68,50.42,0,2.366
16,19,2021/08/30,01:36:12,2021/08/30,01:39:28,5.12,3.28,0.01,0.003,1235.59,15.74,0,2.376
16,20,2021/08/30,02:00:08,2021/08/30,02:12:07,20.67,12,0.474,0.04,4595.79,1527.89,0,2.85
16,21,2021/08/30,04:27:30,2021/08/30,04:39:49,135.38,12.33,0.403,0.033,4704.13,896.24,0,3.253
16,22,2021/08/30,04:42:39,2021/08/30,04:47:51,2.83,5.22,0.005,0.001,1963.67,14.29,0,3.259
16,23,2021/08/30,04:50:39,2021/08/30,04:52:55,2.8,2.28,0.023,0.01,861.48,48.24,0,3.282
16,24,2021/08/30,05:55:04,2021/08/30,06:00:10,62.15,5.12,0.227,0.044,1938.32,549.38,0,3.509
16,25,2021/08/30,06:54:19,2021/08/30,07:01:05,54.15,6.78,0.025,0.004,2551.03,11.43,0,3.534
16,26,2021/08/30,07:24:36,2021/08/30,07:30:07,23.52,5.53,0.009,0.002,2079.62,20.09,0,3.543
16,27,2021/08/30,07:33:43,2021/08/30,07:34:20,3.6,0.63,0.004,0.007,232.37,8.33,0,3.548
16,28,2021/08/30,08:00:01,2021/08/30,08:08:54,25.68,8.9,0.379,0.043,3413.39,1044.7,0,3.927
16,29,2021/08/30,16:30:06,2021/08/30,16:37:06,501.2,7.02,0.325,0.046,2667.92,1121.88,0,4.252
16,30,2021/08/30,16:42:52,2021/08/30,16:44:48,5.77,1.95,0.643,0.33,730.6,1154.81,0,4.895
16,31,2021/08/30,17:51:34,2021/08/30,17:55:41,66.77,4.13,0.051,0.012,1555.02,128.24,0,4.946
16,32,2021/08/30,19:25:23,2021/08/30,19:25:53,89.7,0.52,0.004,0.009,189.43,5.74,0,4.95
16,33,2021/08/30,20:00:03,2021/08/30,20:19:48,34.17,19.77,0.388,0.02,7470.21,821.37,0,5.338
16,34,2021/08/30,20:23:33,2021/08/30,20:24:44,3.75,1.2,0.017,0.014,445.24,33.34,0,5.355
16,35,2021/08/30,21:23:35,2021/08/30,21:26:41,58.85,3.12,0.012,0.004,1163.91,37.97,0,5.367
16,36,2021/08/30,22:15:37,2021/08/30,22:24:51,48.93,9.25,0.007,0.001,3458.89,14.99,0,5.373
16,37,2021/08/30,22:29:11,2021/08/30,22:47:32,4.33,18.37,0.28,0.015,6955.33,648.66,0,5.654
16,38,2021/08/30,22:53:35,2021/08/30,23:02:56,6.05,9.37,0.311,0.033,3552.23,664.35,0,5.964
16,39,2021/08/30,23:06:37,2021/08/30,23:07:54,3.68,1.3,0.028,0.021,485.15,72.13,0,5.992
16,40,2021/08/31,01:08:07,2021/08/31,01:10:21,120.22,2.25,0.016,0.007,836.43,38.69,0,6.008
16,41,2021/08/31,01:16:19,2021/08/31,01:22:41,5.97,6.38,0.012,0.002,2385.27,23.47,0,6.019
16,42,2021/08/31,01:36:15,2021/08/31,01:39:19,13.57,3.08,0.005,0.002,1148.64,9.69,0,6.024
16,43,2021/08/31,01:49:08,2021/08/31,01:53:19,9.82,4.2,0.022,0.005,1566.6,40.65,0,6.046
16,44,2021/08/31,02:00:05,2021/08/31,02:09:49,6.77,9.75,0.496,0.051,3708.97,1225.94,0,6.542
16,45,2021/08/31,03:37:59,2021/08/31,03:39:31,88.17,1.55,0.012,0.008,572.87,25.24,0,6.554
16,46,2021/08/31,04:30:06,2021/08/31,04:36:10,50.58,6.08,0.26,0.043,2291.56,701.11,0,6.814
16,47,2021/08/31,04:58:27,2021/08/31,04:59:44,22.28,1.3,0.019,0.015,482.61,35.5,0,6.833
16,48,2021/08/31,05:21:51,2021/08/31,05:31:04,22.12,9.23,0.784,0.085,3480.12,1395.35,0,7.617
16,49,2021/08/31,05:39:30,2021/08/31,05:42:05,8.43,2.6,0.022,0.008,969.37,43.02,0,7.639
16,50,2021/08/31,06:50:20,2021/08/31,06:51:04,68.25,0.75,0.006,0.008,273.83,16.09,0,7.645
16,51,2021/08/31,16:30:03,2021/08/31,16:55:29,578.98,25.45,0.253,0.01,9492.95,518.75,0,7.898
