Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
1,45,2021/07/29,18:49:56,2021/07/29,19:01:57,5.72,12.03,0.092,0.008,3679.21,121.47,0,4.538
1,46,2021/07/29,19:17:18,2021/07/29,19:26:38,15.35,9.35,0.196,0.021,2858.48,394.61,0,4.733
1,47,2021/07/29,19:37:00,2021/07/29,19:40:45,10.37,3.77,0.137,0.036,1159.53,66.33,0,4.871
1,48,2021/07/29,19:52:14,2021/07/29,19:56:47,11.48,4.57,0.06,0.013,1392.66,110.54,0,4.93
1,49,2021/07/29,20:00:31,2021/07/29,20:09:38,3.73,9.13,0.003,0,2768.54,6.52,0,4.933
1,50,2021/07/29,20:16:06,2021/07/29,20:19:11,6.47,3.1,0.031,0.01,949.02,110.07,0,4.963
1,51,2021/07/29,20:35:56,2021/07/29,20:44:23,16.75,8.47,0.124,0.015,2586.68,151.51,0,5.087
1,52,2021/07/29,20:47:08,2021/07/29,21:02:21,2.75,15.23,0.025,0.002,4640.64,50,0,5.112
1,53,2021/07/29,21:06:23,2021/07/29,21:10:16,4.03,3.9,0.015,0.004,1192.55,44.96,0,5.127
1,54,2021/07/29,21:14:21,2021/07/29,21:20:20,4.08,6,0.198,0.033,1820.23,399.58,0,5.324
1,55,2021/07/29,21:25:03,2021/07/29,21:26:22,4.72,1.33,0.038,0.028,401.37,107.45,0,5.362
1,56,2021/07/29,22:10:22,2021/07/29,22:13:56,44,3.58,0.063,0.018,1090.97,140.92,0,5.426
1,57,2021/07/29,22:52:53,2021/07/29,23:04:58,38.95,12.1,0.147,0.012,3693.07,209.07,0,5.572
1,58,2021/07/29,23:38:17,2021/07/29,23:46:09,33.32,7.88,0.28,0.036,2410.14,479.42,0,5.853
1,59,2021/07/30,00:18:38,2021/07/30,00:23:19,32.48,4.7,0.037,0.008,1435.65,76.12,0,5.89
1,60,2021/07/30,01:33:17,2021/07/30,01:35:21,69.97,2.08,0.078,0.037,629.9,213.1,0,5.967
1,61,2021/07/30,04:03:24,2021/07/30,04:10:32,148.05,7.15,0.137,0.019,2154.66,249.64,0,6.104
1,62,2021/07/30,05:22:07,2021/07/30,05:26:41,71.58,4.58,0.067,0.015,1387.17,129.01,0,6.171
1,63,2021/07/30,06:37:37,2021/07/30,06:41:57,70.93,4.35,0.019,0.004,1311.16,24.87,0,6.19
1,64,2021/07/30,06:47:32,2021/07/30,07:19:01,5.58,31.5,0.465,0.015,9547.15,1270.52,0,6.655
1,65,2021/07/30,07:26:53,2021/07/30,07:28:46,7.87,1.9,0.072,0.038,578.16,73.41,0,6.727
1,66,2021/07/30,08:51:02,2021/07/30,08:51:42,82.27,0.68,0.004,0.006,203.66,7.98,0,6.731
1,67,2021/07/30,09:58:55,2021/07/30,10:02:03,67.22,3.15,0.081,0.026,944.27,176.05,0,6.812
1,68,2021/07/30,10:05:38,2021/07/30,10:11:17,3.58,5.67,0.082,0.014,1710.38,148.89,0,6.894
1,69,2021/07/30,10:15:38,2021/07/30,10:17:10,4.35,1.55,0.011,0.007,458.72,29,0,6.905
1,70,2021/07/30,10:22:10,2021/07/30,10:27:22,5,5.22,0.13,0.025,1559.24,261,0,7.035
1,71,2021/07/30,12:41:21,2021/07/30,12:44:00,133.98,2.67,0.082,0.031,807.57,176.05,0,7.117
1,72,2021/07/30,13:49:30,2021/07/30,13:51:47,65.5,2.3,0.063,0.027,694.02,128.2,0,7.18
1,73,2021/07/30,14:57:12,2021/07/30,15:02:28,65.42,5.28,0.069,0.013,1590.7,169.6,0,7.249
1,74,2021/07/30,15:37:02,2021/07/30,15:39:49,34.57,2.8,0.104,0.037,836.52,169.79,0,7.353
1,75,2021/07/30,16:15:42,2021/07/30,16:16:49,35.88,1.13,0.026,0.023,336.84,80.51,0,7.38
1,76,2021/07/30,16:36:26,2021/07/30,16:41:03,19.62,4.63,0.17,0.037,1387.68,407.17,0,7.55
1,77,2021/07/30,17:02:18,2021/07/30,17:04:18,21.25,2.02,0.087,0.043,606.98,260.4,0,7.637
1,78,2021/07/30,17:11:11,2021/07/30,17:12:57,6.88,1.78,0.098,0.055,534.59,183.16,0,7.735
1,79,2021/07/30,17:34:42,2021/07/30,17:56:02,21.75,21.35,0.004,0,6414.93,11.59,0,7.739
1,80,2021/07/30,18:01:38,2021/07/30,18:26:01,5.6,24.4,0.562,0.023,7317.95,1163.93,0,8.3
1,81,2021/07/30,18:35:48,2021/07/30,18:48:54,9.78,13.12,0.022,0.002,3915.6,7.5,0,8.322
1,82,2021/07/30,18:51:47,2021/07/30,18:55:26,2.88,3.67,0.003,0.001,1100.17,8.27,0,8.326
1,83,2021/07/30,18:59:46,2021/07/30,19:21:10,4.33,21.42,0.086,0.004,6414.67,219.32,0,8.411
1,84,2021/07/30,19:31:51,2021/07/30,19:35:30,10.68,3.67,0.059,0.016,1099.84,78.35,0,8.47
1,85,2021/07/30,20:12:55,2021/07/30,20:23:13,37.42,10.32,0.007,0.001,3071.2,18.38,0,8.477
1,86,2021/07/30,20:38:09,2021/07/30,20:45:03,14.93,6.92,0.008,0.001,2067.63,15.5,0,8.485
