Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
2,82,2021/08/14,22:52:02,2021/08/14,23:02:32,13.97,10.52,0.014,0.001,3820.15,27.29,0,9.238
2,83,2021/08/15,00:15:51,2021/08/15,00:19:38,73.32,3.8,0.011,0.003,1376.86,21.62,0,9.249
2,84,2021/08/15,00:22:13,2021/08/15,00:22:43,2.58,0.52,0.006,0.011,182.49,15.33,0,9.254
2,85,2021/08/15,00:29:44,2021/08/15,00:35:16,7.02,5.55,0.028,0.005,2013.49,65.85,0,9.283
2,86,2021/08/15,04:03:12,2021/08/15,04:09:30,207.93,6.32,0.005,0.001,2291.76,15.09,0,9.288
2,87,2021/08/15,04:30:05,2021/08/15,04:57:16,20.58,27.2,0.738,0.027,10039.64,1480.69,0,10.026
2,88,2021/08/15,05:01:02,2021/08/15,05:06:13,3.77,5.2,0.018,0.003,1883.51,3.32,0.005,10.044
2,89,2021/08/15,09:25:58,2021/08/15,09:27:03,259.75,1.1,0.003,0.003,394.18,3.9,0.002,10.047
2,90,2021/08/15,09:34:02,2021/08/15,09:38:08,6.98,4.12,0.002,0.001,1488.9,6.82,0,10.049
3,1,2021/08/11,16:26:00,2021/08/11,16:26:41,0,0.7,0.002,0.002,244.3,3.4,0.004,0.002
3,2,2021/08/11,16:30:05,2021/08/11,16:52:05,3.4,22.02,0.411,0.019,7894.29,806.93,0,0.413
3,3,2021/08/11,16:57:53,2021/08/11,17:06:26,5.8,8.57,0.141,0.016,3053.72,214.76,0,0.554
3,4,2021/08/11,19:32:22,2021/08/11,19:43:12,145.93,10.85,0.007,0.001,3877.15,8.15,0,0.561
3,5,2021/08/11,20:00:02,2021/08/11,20:21:23,16.83,21.37,0.479,0.022,7654.85,925.55,0,1.04
3,6,2021/08/11,20:27:22,2021/08/11,20:29:24,5.98,2.05,0.011,0.006,724.66,22.29,0,1.052
3,7,2021/08/11,22:30:02,2021/08/11,22:56:01,120.63,26,0.963,0.037,9296.18,1983.07,0,2.015
3,8,2021/08/12,01:01:14,2021/08/12,01:01:55,125.22,0.7,0.007,0.009,247.57,12.32,0,2.022
3,9,2021/08/12,01:05:25,2021/08/12,01:06:08,3.5,0.73,0.003,0.004,259.22,6.35,0,2.024
3,10,2021/08/12,01:22:24,2021/08/12,01:24:49,16.27,2.43,0.014,0.006,861.92,30.92,0,2.039
3,11,2021/08/12,02:00:02,2021/08/12,02:08:27,35.22,8.43,0.356,0.042,3002.22,828.19,0,2.395
3,12,2021/08/12,02:11:05,2021/08/12,02:14:32,2.63,3.47,0.122,0.035,1244.14,338.09,0,2.517
3,13,2021/08/12,02:24:05,2021/08/12,02:25:46,9.55,1.7,0.017,0.01,597.73,67.25,0,2.534
3,14,2021/08/12,04:30:03,2021/08/12,04:45:50,124.28,15.8,0.587,0.037,5658.53,1246.35,0,3.122
3,15,2021/08/12,05:51:01,2021/08/12,05:55:09,65.18,4.15,0.175,0.042,1489.21,584.44,0,3.296
3,16,2021/08/12,05:59:32,2021/08/12,06:00:09,4.38,0.63,0.021,0.033,219.22,59.22,0,3.317
3,17,2021/08/12,08:00:02,2021/08/12,08:13:14,119.88,13.22,0.402,0.03,4684.6,1137.08,0,3.72
3,18,2021/08/12,08:24:01,2021/08/12,08:29:29,10.78,5.48,0.253,0.046,1938.91,522.32,0,3.972
3,19,2021/08/12,16:30:20,2021/08/12,16:41:04,480.85,10.75,0.23,0.021,3802.73,763.42,0,4.202
3,20,2021/08/12,16:51:54,2021/08/12,17:08:17,10.83,16.4,0.25,0.015,5788.83,500.96,0,4.452
3,21,2021/08/12,17:13:25,2021/08/12,17:14:34,5.13,1.17,0.022,0.019,407.32,35.08,0,4.474
3,22,2021/08/12,17:27:11,2021/08/12,17:29:24,12.62,2.23,0.012,0.005,782.24,33.95,0,4.486
3,23,2021/08/12,18:43:14,2021/08/12,18:45:30,73.83,2.28,0.002,0.001,799.12,3.58,0.003,4.488
3,24,2021/08/12,20:00:03,2021/08/12,20:10:44,74.55,10.7,0.512,0.048,3780.27,992.77,0,5
3,25,2021/08/12,20:19:36,2021/08/12,20:20:06,8.87,0.52,0.004,0.008,175.98,8.98,0,5.005
3,26,2021/08/12,22:22:27,2021/08/12,22:23:00,122.35,0.57,0.004,0.007,193.62,7.36,0,5.009
3,27,2021/08/12,22:30:05,2021/08/12,22:41:54,7.08,11.83,0.484,0.041,4171.94,779.69,0,5.493
3,28,2021/08/12,22:48:27,2021/08/12,22:48:58,6.55,0.53,0.491,0.921,182.91,1158.07,0,5.984
3,29,2021/08/12,23:08:48,2021/08/12,23:13:31,19.83,4.73,0.12,0.025,1663.69,287.18,0,6.105
3,30,2021/08/13,01:27:49,2021/08/13,01:31:29,134.3,3.68,0.015,0.004,1288.35,2.48,0.026,6.12
3,31,2021/08/13,01:37:15,2021/08/13,01:38:34,5.77,1.33,0.011,0.009,462.93,17.55,0,6.131
3,32,2021/08/13,02:00:05,2021/08/13,02:19:49,21.52,19.75,0.599,0.03,6982.82,1268.64,0,6.73
3,33,2021/08/13,04:30:11,2021/08/13,04:40:48,130.37,10.63,0.359,0.034,3762.06,1072.4,0,7.09
3,34,2021/08/13,05:09:38,2021/08/13,05:18:24,28.83,8.78,0.29,0.033,3078.46,492.49,0,7.38
3,35,2021/08/13,06:48:32,2021/08/13,06:52:30,90.13,3.98,0.015,0.004,1394.69,6.09,0,7.394
3,36,2021/08/13,08:00:03,2021/08/13,08:14:28,67.55,14.43,0.455,0.032,5053.04,194.78,0,7.85
3,37,2021/08/13,08:25:44,2021/08/13,08:30:07,11.27,4.4,0.072,0.016,1535.2,200.78,0,7.922
3,38,2021/08/13,08:35:50,2021/08/13,08:40:45,5.72,4.93,0.002,0,1718.87,4.74,0,7.924
3,39,2021/08/13,13:40:11,2021/08/13,13:40:56,299.43,0.77,0.013,0.017,261.95,4,0.001,7.937
3,40,2021/08/13,16:30:38,2021/08/13,16:48:49,169.7,18.2,0.376,0.021,6367.27,844.24,0,8.313
3,41,2021/08/13,16:51:38,2021/08/13,16:55:12,2.82,3.58,0.005,0.001,1244.91,9.73,0,8.318
3,42,2021/08/13,17:58:19,2021/08/13,18:01:03,63.12,2.75,0.085,0.031,955.95,240.12,0,8.402
3,43,2021/08/13,20:14:51,2021/08/13,20:15:23,133.8,0.55,0.003,0.006,192.3,5.19,0,8.406
3,44,2021/08/13,20:59:52,2021/08/13,21:01:34,44.48,1.72,0.004,0.003,592.19,6.78,0,8.41
3,45,2021/08/13,22:30:02,2021/08/13,22:47:19,88.47,17.3,0.882,0.051,6049.97,2763.81,0,9.292
3,46,2021/08/13,22:52:12,2021/08/13,22:55:26,4.88,3.25,0.013,0.004,1122.67,22.53,0,9.305
3,47,2021/08/13,22:58:10,2021/08/13,22:58:46,2.73,0.62,0.011,0.017,208.35,13.85,0,9.316
3,48,2021/08/13,23:06:14,2021/08/13,23:10:44,7.47,4.52,0.251,0.056,1563.85,562.6,0,9.567
3,49,2021/08/14,00:18:28,2021/08/14,00:21:24,67.73,2.95,0.036,0.012,1017.99,14.93,0,9.603
3,50,2021/08/14,02:00:04,2021/08/14,02:17:21,98.67,17.3,0.463,0.027,6051.15,857.06,0,10.066
3,51,2021/08/14,04:30:04,2021/08/14,04:39:55,132.72,9.87,0.329,0.033,3438.97,1044.3,0,10.395
3,52,2021/08/14,05:12:34,2021/08/14,05:19:02,32.65,6.48,0.083,0.013,2254.53,112.47,0,10.478
3,53,2021/08/14,05:46:14,2021/08/14,05:49:33,27.2,3.33,0.096,0.029,1154.18,245.4,0,10.574
3,54,2021/08/14,07:08:41,2021/08/14,07:13:49,79.13,5.15,0.002,0,1776.56,4.82,0,10.576
3,55,2021/08/14,07:19:11,2021/08/14,07:20:53,5.37,1.72,0.007,0.004,588.32,22.33,0,10.584
3,56,2021/08/14,07:23:54,2021/08/14,07:24:32,3.02,0.65,0.003,0.004,224.07,3.35,0.005,10.586
3,57,2021/08/14,08:00:13,2021/08/14,08:13:37,35.68,13.42,0.43,0.032,4704.05,1008.95,0,11.017
3,58,2021/08/14,09:10:19,2021/08/14,09:12:31,56.7,2.22,0.01,0.005,760.26,23.76,0,11.027
3,59,2021/08/14,16:13:55,2021/08/14,16:18:31,421.4,4.62,0.004,0.001,1591.64,8.5,0,11.031
3,60,2021/08/14,16:30:04,2021/08/14,16:34:37,11.55,4.57,0.816,0.179,1589.43,1873.81,0,11.847
3,61,2021/08/14,18:33:03,2021/08/14,18:35:02,118.43,2,0.003,0.002,684.01,10.1,0,11.85
3,62,2021/08/14,19:08:22,2021/08/14,19:09:05,33.33,0.73,0.004,0.005,246.91,8.49,0,11.854
3,63,2021/08/14,20:00:11,2021/08/14,20:11:10,51.1,11,0.344,0.031,3818.09,677.86,0,12.197
3,64,2021/08/14,20:20:38,2021/08/14,20:23:09,9.47,2.53,0.038,0.015,869.96,78.61,0,12.235
3,65,2021/08/14,21:33:01,2021/08/14,21:34:36,69.87,1.6,0.005,0.003,545.14,10.87,0,12.24
3,66,2021/08/14,21:48:18,2021/08/14,21:53:31,13.7,5.23,0.021,0.004,1796.38,52.95,0,12.261
3,67,2021/08/14,22:30:05,2021/08/14,23:01:24,36.57,31.33,0.749,0.024,10869.32,2326.32,0,13.01
3,68,2021/08/14,23:23:44,2021/08/14,23:31:56,22.33,8.22,0.27,0.033,2849.78,527.1,0,13.28
3,69,2021/08/14,23:35:38,2021/08/14,23:37:47,3.7,2.17,0.011,0.005,741,16.32,0,13.291
3,70,2021/08/14,23:44:07,2021/08/14,23:45:43,6.33,1.62,0.006,0.004,549.12,11.9,0,13.297
3,71,2021/08/15,02:00:04,2021/08/15,02:16:12,134.35,16.15,0.415,0.026,5608.21,1191.31,0,13.712
3,72,2021/08/15,02:20:11,2021/08/15,02:23:00,3.98,2.83,0.046,0.016,974.13,26.34,0,13.758
3,73,2021/08/15,04:30:05,2021/08/15,04:38:55,127.08,8.85,0.333,0.038,3034.57,1014.89,0,14.09
3,74,2021/08/15,05:28:33,2021/08/15,05:33:24,49.63,4.87,0.221,0.045,1668.11,476.6,0,14.311
3,75,2021/08/15,07:46:57,2021/08/15,07:48:07,133.55,1.18,0.002,0.002,399.92,4.57,0,14.314
3,76,2021/08/15,08:00:05,2021/08/15,08:05:13,11.97,5.15,0.845,0.164,1779.31,2609.87,0,15.159
3,77,2021/08/15,08:11:18,2021/08/15,08:12:15,6.08,0.97,0.004,0.004,328.04,4.66,0,15.163
3,78,2021/08/15,09:53:10,2021/08/15,09:53:54,100.92,0.75,0.001,0.002,255.75,3.89,0.002,15.165
4,1,2021/08/11,18:08:16,2021/08/11,18:16:04,0,7.82,0.171,0.022,2785.24,297.85,0,0.171
4,2,2021/08/11,19:17:33,2021/08/11,19:20:05,61.48,2.55,0.072,0.028,905.5,147.77,0,0.243
4,3,2021/08/11,19:35:57,2021/08/11,19:37:25,15.87,1.48,0.047,0.031,524.81,109.28,0,0.29
4,4,2021/08/11,19:50:26,2021/08/11,20:03:25,13.02,13,0.15,0.012,4619.13,421.47,0,0.44
4,5,2021/08/11,20:13:21,2021/08/11,20:17:37,9.93,4.28,0.105,0.025,1523.29,232.77,0,0.546
4,6,2021/08/11,20:31:25,2021/08/11,20:34:10,13.8,2.77,0.068,0.025,979.27,150.92,0,0.614
4,7,2021/08/11,20:52:56,2021/08/11,20:58:48,18.77,5.88,0.13,0.022,2098.43,355.05,0,0.744
4,8,2021/08/11,21:10:24,2021/08/11,21:13:08,11.6,2.75,0.077,0.028,980.65,143.5,0,0.821
4,9,2021/08/11,21:34:19,2021/08/11,21:37:31,21.18,3.22,0.133,0.041,1136.84,312.57,0,0.954
4,10,2021/08/11,21:53:29,2021/08/11,22:05:56,15.97,12.47,0.815,0.065,4427.3,1303.13,0,1.769
4,11,2021/08/11,22:12:52,2021/08/11,22:13:51,6.93,1,0.005,0.005,352.64,12.06,0,1.774
4,12,2021/08/11,22:18:02,2021/08/11,22:28:57,4.18,10.93,0.161,0.015,3938.87,296.35,0,1.935
4,13,2021/08/12,00:20:55,2021/08/12,00:44:46,111.97,23.87,0.052,0.002,8489.57,67.59,0,1.987
4,14,2021/08/12,01:02:11,2021/08/12,01:06:59,17.42,4.82,0.094,0.02,1714.76,199.33,0,2.082
4,15,2021/08/12,02:10:12,2021/08/12,02:16:30,63.22,6.32,0.074,0.012,2258.9,142.94,0,2.156
4,16,2021/08/12,02:54:53,2021/08/12,02:56:48,38.38,1.93,0.047,0.024,682.37,113.13,0,2.203
4,17,2021/08/12,03:49:52,2021/08/12,03:54:00,53.07,4.15,0.126,0.03,1479.9,260.01,0,2.328
4,18,2021/08/12,03:56:34,2021/08/12,03:57:59,2.57,1.43,0.002,0.001,504.79,4.57,0,2.33
4,19,2021/08/12,04:25:47,2021/08/12,04:28:49,27.8,3.05,0.105,0.034,1080.66,229.84,0,2.435
4,20,2021/08/12,05:02:44,2021/08/12,05:05:11,33.92,2.47,0.104,0.042,874.03,257.34,0,2.539
4,21,2021/08/12,05:11:08,2021/08/12,05:13:34,5.95,2.45,0.014,0.006,858.46,48.11,0,2.553
4,22,2021/08/12,06:32:30,2021/08/12,06:42:17,78.93,9.8,0.16,0.016,3506.46,482.13,0,2.713
4,23,2021/08/12,06:57:09,2021/08/12,06:57:56,14.87,0.8,0.006,0.008,276.33,16.26,0,2.72
4,24,2021/08/12,07:00:54,2021/08/12,07:10:31,2.97,9.63,0.179,0.019,3420,396.35,0,2.898
4,25,2021/08/12,07:22:07,2021/08/12,07:23:47,11.6,1.68,0.003,0.002,587.41,4.07,0.001,2.901
4,26,2021/08/12,08:12:59,2021/08/12,08:27:08,49.2,14.17,0.081,0.006,5028.34,24.99,0,2.982
4,27,2021/08/12,08:36:12,2021/08/12,08:52:32,9.07,16.35,0.138,0.008,5782.16,25.29,0,3.12
4,28,2021/08/12,11:05:25,2021/08/12,11:09:33,132.88,4.15,0.042,0.01,1476,146.24,0,3.162
4,29,2021/08/12,13:23:13,2021/08/12,13:29:36,133.67,6.4,0.126,0.02,2274.51,418.01,0,3.288
4,30,2021/08/12,16:14:41,2021/08/12,16:22:15,165.08,7.58,0.148,0.019,2671.44,230.29,0,3.436
4,31,2021/08/12,18:24:38,2021/08/12,18:27:21,122.38,2.73,0.098,0.036,959.93,294.68,0,3.534
4,32,2021/08/12,19:17:40,2021/08/12,19:20:28,50.32,2.82,0.089,0.032,1014.88,388.83,0,3.623
4,33,2021/08/12,19:45:33,2021/08/12,19:48:38,25.08,3.1,0.063,0.02,1106.86,106.17,0,3.686
4,34,2021/08/12,20:03:15,2021/08/12,20:12:18,14.62,9.07,0.121,0.013,3212.58,454.4,0,3.807
4,35,2021/08/12,20:16:44,2021/08/12,20:23:50,4.43,7.12,0.024,0.003,2502.96,57.4,0,3.831
4,36,2021/08/12,20:33:55,2021/08/12,20:48:16,10.08,14.37,0.139,0.01,5087.97,322.1,0,3.97
4,37,2021/08/12,20:52:00,2021/08/12,20:52:36,3.73,0.62,0.006,0.01,211.44,9.59,0,3.976
4,38,2021/08/12,20:55:38,2021/08/12,20:59:18,3.03,3.68,0.139,0.038,1318.78,291.48,0,4.115
4,39,2021/08/12,21:20:41,2021/08/12,21:24:27,21.38,3.78,0.172,0.046,1336.79,460.67,0,4.288
4,40,2021/08/12,21:50:21,2021/08/12,21:53:18,25.9,2.97,0.114,0.039,1039,187.74,0,4.402
4,41,2021/08/12,22:15:06,2021/08/12,22:17:56,21.8,2.85,0.111,0.039,1009.95,402.82,0,4.513
4,42,2021/08/12,22:47:08,2021/08/12,22:50:20,29.2,3.22,0.016,0.005,1149.13,16.43,0,4.529
4,43,2021/08/12,22:52:52,2021/08/12,23:10:35,2.53,17.73,0.269,0.015,6249.98,990.2,0,4.798
4,44,2021/08/12,23:13:45,2021/08/12,23:23:12,3.17,9.47,0.147,0.016,3323.6,336.91,0,4.946
4,45,2021/08/12,23:26:44,2021/08/12,23:29:09,3.53,2.43,0.005,0.002,847.05,16.9,0,4.95
4,46,2021/08/12,23:40:49,2021/08/12,23:42:05,11.67,1.28,0.783,0.61,444.64,1765.99,0,5.733
4,47,2021/08/12,23:53:48,2021/08/13,00:07:43,11.72,13.93,0.037,0.003,4898.73,96.7,0,5.77
4,48,2021/08/13,00:11:45,2021/08/13,00:16:51,4.03,5.12,0.024,0.005,1790.48,71.35,0,5.794
4,49,2021/08/13,00:24:17,2021/08/13,00:29:15,7.43,4.98,0.002,0,1750.65,4.09,0.001,5.797
4,50,2021/08/13,00:39:53,2021/08/13,00:41:03,10.63,1.18,0.005,0.004,410.26,9.65,0,5.801
4,51,2021/08/13,00:55:06,2021/08/13,00:56:37,14.05,1.53,0.009,0.006,540.63,18.63,0,5.81
4,52,2021/08/13,02:12:00,2021/08/13,02:14:39,75.38,2.67,0.027,0.01,950.38,61.29,0,5.837
4,53,2021/08/13,03:27:03,2021/08/13,03:27:46,72.4,0.73,0.009,0.012,254.97,15.11,0,5.845
4,54,2021/08/13,04:29:51,2021/08/13,04:36:11,62.08,6.35,0.157,0.025,2235.23,255.56,0,6.002
4,55,2021/08/13,05:21:48,2021/08/13,05:25:54,45.62,4.12,0.118,0.029,1449.32,176.72,0,6.121
4,56,2021/08/13,06:12:51,2021/08/13,06:17:11,46.95,4.35,0.099,0.023,1521.22,271.22,0,6.219
4,57,2021/08/13,07:12:40,2021/08/13,07:27:56,55.48,15.28,0.19,0.012,5371.65,554.2,0,6.409
4,58,2021/08/13,07:30:54,2021/08/13,07:35:13,2.97,4.33,0.014,0.003,1510.53,37.13,0,6.423
4,59,2021/08/13,07:39:12,2021/08/13,07:42:31,3.98,3.33,0.09,0.027,1187.61,205.72,0,6.514
4,60,2021/08/13,08:56:16,2021/08/13,08:59:18,73.75,3.05,0.041,0.013,1058.84,22.25,0,6.554
4,61,2021/08/13,09:02:47,2021/08/13,09:10:30,3.48,7.73,0.083,0.011,2715.55,202.5,0,6.638
4,62,2021/08/13,09:30:46,2021/08/13,09:34:11,20.27,3.43,0.007,0.002,1192.94,6.24,0,6.645
4,63,2021/08/13,09:38:22,2021/08/13,09:44:22,4.18,6.02,0.054,0.009,2106.96,13.36,0,6.699
4,64,2021/08/13,12:20:37,2021/08/13,12:26:11,156.25,5.58,0.149,0.027,1978.57,624.55,0,6.848
4,65,2021/08/13,15:05:39,2021/08/13,15:09:22,159.47,3.73,0.135,0.036,1304.05,265.34,0,6.983
4,66,2021/08/13,15:18:35,2021/08/13,15:19:12,9.22,0.63,0.005,0.007,216.66,10.32,0,6.988
4,67,2021/08/13,17:41:27,2021/08/13,17:44:20,142.25,2.9,0.097,0.034,1021.56,218.84,0,7.085
4,68,2021/08/13,18:37:48,2021/08/13,18:40:46,53.47,2.98,0.086,0.029,1055.53,235.17,0,7.172
4,69,2021/08/13,19:30:53,2021/08/13,19:38:07,50.12,7.25,0.172,0.024,2558.4,401.64,0,7.344
4,70,2021/08/13,19:54:39,2021/08/13,19:58:54,16.53,4.27,0.151,0.035,1501.62,394.43,0,7.495
4,71,2021/08/13,20:29:09,2021/08/13,20:36:39,30.25,7.52,0.133,0.018,2637.87,324.64,0,7.628
4,72,2021/08/13,20:44:25,2021/08/13,20:59:57,7.77,15.55,0.143,0.009,5425.31,445.84,0,7.771
4,73,2021/08/13,21:02:33,2021/08/13,21:04:30,2.6,1.97,0.028,0.014,689.2,62.21,0,7.8
4,74,2021/08/13,21:48:11,2021/08/13,22:00:47,43.68,12.62,0.133,0.011,4405.78,245.4,0,7.932
4,75,2021/08/13,22:03:31,2021/08/13,22:13:51,2.73,10.35,0.247,0.024,3621.58,630.34,0,8.179
4,76,2021/08/13,23:16:24,2021/08/13,23:23:38,62.55,7.25,0.177,0.024,2530.32,482.78,0,8.356
4,77,2021/08/14,00:21:22,2021/08/14,00:36:13,57.73,14.87,0.184,0.012,5208.26,349.62,0,8.539
4,78,2021/08/14,01:11:29,2021/08/14,01:16:05,35.27,4.62,0.189,0.041,1617.5,390.7,0,8.728
4,79,2021/08/14,01:52:40,2021/08/14,02:15:06,36.58,22.45,0.23,0.01,7861.72,615.79,0,8.958
4,80,2021/08/14,02:21:14,2021/08/14,02:22:25,6.13,1.2,0.005,0.004,418.12,7.54,0,8.963
4,81,2021/08/14,02:32:26,2021/08/14,02:36:38,10.02,4.22,0.035,0.008,1463.77,91.97,0,8.998
4,82,2021/08/14,03:58:24,2021/08/14,04:04:49,81.77,6.43,0.202,0.031,2253.83,643.51,0,9.2
4,83,2021/08/14,05:50:50,2021/08/14,05:56:41,106.02,5.87,0.19,0.032,2066.35,61.8,0,9.39
4,84,2021/08/14,06:30:02,2021/08/14,06:30:47,33.35,0.77,0.003,0.004,260.03,6.82,0,9.393
4,85,2021/08/14,06:53:48,2021/08/14,06:58:05,23.02,4.3,0.124,0.029,1525.55,412.92,0,9.517
4,86,2021/08/14,07:08:48,2021/08/14,07:18:55,10.72,10.13,0.009,0.001,3510.04,23.18,0,9.526
4,87,2021/08/14,07:37:18,2021/08/14,07:40:52,18.38,3.58,0.141,0.039,1254.73,313.33,0,9.667
4,88,2021/08/14,09:18:09,2021/08/14,09:27:08,97.28,9,0.136,0.015,3127.13,117.43,0,9.802
4,89,2021/08/14,09:31:33,2021/08/14,09:34:59,4.42,3.45,0.016,0.005,1198.91,49.98,0,9.818
4,90,2021/08/14,12:07:35,2021/08/14,12:11:53,152.6,4.32,0.126,0.029,1513.7,347.86,0,9.944
4,91,2021/08/14,14:47:02,2021/08/14,14:52:47,155.15,5.77,0.17,0.029,2020.58,237.7,0,10.114
4,92,2021/08/14,15:13:16,2021/08/14,15:13:58,20.48,0.72,0.008,0.012,245.17,12.37,0,10.123
4,93,2021/08/14,18:02:33,2021/08/14,18:05:48,168.58,3.27,0.13,0.04,1139.84,534.84,0,10.252
4,94,2021/08/14,18:46:25,2021/08/14,18:51:38,40.62,5.23,0.092,0.018,1833.52,229.68,0,10.345
4,95,2021/08/14,19:24:28,2021/08/14,19:28:05,32.83,3.63,0.102,0.028,1275.05,53.13,0,10.447
4,96,2021/08/14,19:40:25,2021/08/14,19:52:13,12.33,11.82,0.148,0.012,4102.63,281.96,0,10.595
4,97,2021/08/14,19:55:51,2021/08/14,19:57:20,3.63,1.5,0.01,0.007,513.54,24.43,0,10.605
4,98,2021/08/14,20:01:48,2021/08/14,20:02:34,4.47,0.78,0.006,0.007,270.45,16.05,0,10.611
4,99,2021/08/14,20:34:09,2021/08/14,20:36:22,31.58,2.23,0.621,0.278,779.08,1521.73,0,11.231
4,100,2021/08/14,21:22:17,2021/08/14,21:22:59,45.92,0.72,0.001,0.001,241.19,2.62,0.02,11.232
4,101,2021/08/14,22:48:04,2021/08/14,23:14:30,85.08,26.45,0.084,0.003,9194.12,259.89,0,11.317
4,102,2021/08/14,23:18:35,2021/08/14,23:20:20,4.08,1.77,0.045,0.025,622.83,68.25,0,11.362
4,103,2021/08/15,00:18:17,2021/08/15,00:23:18,57.95,5.03,0.085,0.017,1753.14,81.4,0,11.447
4,104,2021/08/15,00:52:32,2021/08/15,01:19:33,29.23,27.03,0.241,0.009,9414.42,651.07,0,11.688
4,105,2021/08/15,01:22:51,2021/08/15,01:33:21,3.3,10.52,0.163,0.015,3672.69,354.18,0,11.851
4,106,2021/08/15,01:38:52,2021/08/15,01:39:34,5.52,0.72,0.009,0.012,243.38,22.32,0,11.86
4,107,2021/08/15,01:48:28,2021/08/15,01:58:14,8.9,9.78,0.191,0.02,3396.14,339.03,0,12.051
4,108,2021/08/15,03:41:45,2021/08/15,03:54:59,103.52,13.25,0.144,0.011,4617.8,427.91,0,12.194
4,109,2021/08/15,05:07:42,2021/08/15,05:10:50,72.72,3.15,0.004,0.001,1079.85,9.53,0,12.198
4,110,2021/08/15,05:37:35,2021/08/15,05:47:05,26.75,9.52,0.21,0.022,3309.92,336.85,0,12.408
4,111,2021/08/15,06:39:14,2021/08/15,06:43:23,52.15,4.17,0.073,0.018,1447.38,190.53,0,12.481
4,112,2021/08/15,06:46:19,2021/08/15,06:49:54,2.93,3.6,0.008,0.002,1235.17,27.47,0,12.489
4,113,2021/08/15,06:53:07,2021/08/15,06:53:38,3.22,0.53,0.004,0.007,177.28,8.06,0,12.493
4,114,2021/08/15,08:09:35,2021/08/15,08:17:26,75.95,7.87,0.217,0.028,2716.18,427.28,0,12.709
4,115,2021/08/15,10:04:58,2021/08/15,10:11:06,107.53,6.15,0.575,0.094,2123.5,1260.36,0,13.284
4,116,2021/08/15,10:19:18,2021/08/15,10:24:59,8.2,5.7,0.004,0.001,1951.63,18.39,0,13.289
5,1,2021/08/11,16:37:31,2021/08/11,16:41:09,0,3.65,0.14,0.038,1332.85,168.25,0,0.14
5,2,2021/08/11,17:04:28,2021/08/11,17:12:53,23.32,8.43,0.249,0.029,3050.54,514.42,0,0.388
5,3,2021/08/11,17:42:32,2021/08/11,17:48:11,29.65,5.67,0.195,0.034,2055.87,614.46,0,0.583
5,4,2021/08/11,18:24:27,2021/08/11,18:31:02,36.27,6.6,0.23,0.035,2386.27,673.76,0,0.814
5,5,2021/08/11,19:07:09,2021/08/11,19:12:56,36.12,5.8,0.193,0.033,2097.26,344.57,0,1.007
5,6,2021/08/11,19:40:38,2021/08/11,19:43:26,27.7,2.82,0.924,0.328,1013.29,1984.19,0,1.931
5,7,2021/08/11,20:04:50,2021/08/11,20:08:59,21.4,4.17,0.002,0,1479.5,3.16,0.007,1.933
5,8,2021/08/11,20:12:51,2021/08/11,20:18:55,3.87,6.08,0.021,0.003,2165.54,61.13,0,1.953
5,9,2021/08/11,20:30:16,2021/08/11,20:30:59,11.35,0.73,0.007,0.01,258.97,12.32,0,1.96
5,10,2021/08/11,22:17:29,2021/08/11,22:18:33,106.5,1.08,0.003,0.003,382.6,9.12,0,1.963
5,11,2021/08/11,22:26:38,2021/08/11,22:39:50,8.08,13.22,0.068,0.005,4739.78,171.43,0,2.031
5,12,2021/08/11,23:30:39,2021/08/11,23:50:52,50.82,20.23,0.181,0.009,7318.99,556.67,0,2.212
5,13,2021/08/12,00:01:35,2021/08/12,00:04:39,10.72,3.08,0.002,0.001,1098.33,5.8,0,2.214
5,14,2021/08/12,03:53:55,2021/08/12,03:54:26,229.27,0.53,0.003,0.006,185.2,8.14,0,2.217
5,15,2021/08/12,04:09:49,2021/08/12,04:14:41,15.38,4.88,0.099,0.02,1776.12,200.85,0,2.316
5,16,2021/08/12,04:33:14,2021/08/12,04:41:03,18.55,7.83,0.106,0.014,2836.3,289.93,0,2.423
5,17,2021/08/12,04:59:46,2021/08/12,05:07:48,18.72,8.05,0.161,0.02,2949.04,445.98,0,2.584
5,18,2021/08/12,06:14:24,2021/08/12,06:19:13,66.6,4.83,0.174,0.036,1736.96,432.04,0,2.758
5,19,2021/08/12,07:41:21,2021/08/12,07:47:19,82.13,5.98,0.203,0.034,2163.2,456.32,0,2.961
5,20,2021/08/12,11:29:41,2021/08/12,11:30:25,222.37,0.75,0.008,0.01,265.19,19.49,0,2.969
5,21,2021/08/12,11:41:06,2021/08/12,11:46:18,10.68,5.22,0.191,0.037,1874.6,449.95,0,3.16
5,22,2021/08/12,11:49:03,2021/08/12,11:51:23,2.75,2.35,0.004,0.002,831.25,8.9,0,3.164
5,23,2021/08/12,15:15:34,2021/08/12,15:23:58,204.18,8.42,0.236,0.028,3019.05,680.38,0,3.4
5,24,2021/08/12,16:26:06,2021/08/12,16:32:45,62.13,6.67,0.123,0.018,2377.62,303.16,0,3.523
5,25,2021/08/12,16:47:57,2021/08/12,16:52:50,15.2,4.9,0.174,0.035,1750.41,311.28,0,3.696
5,26,2021/08/12,17:04:27,2021/08/12,17:09:07,11.62,4.68,0.156,0.033,1670.22,477.29,0,3.852
