Cage,Event,StartDate,StartTime,EndDate,EndTime,InterIn_min,In_min,In_g,In_g_min,InF_g_min,Stud_t,Prob,Accum_g
6,26,2021/08/02,04:30:09,2021/08/02,04:54:31,142.25,24.38,0.622,0.026,7467.85,875.97,0,3.474
6,27,2021/08/02,10:56:11,2021/08/02,10:58:58,361.67,2.8,0.003,0.001,848.6,8.62,0,3.477
6,28,2021/08/02,13:21:52,2021/08/02,13:22:23,142.9,0.53,0.002,0.004,157.52,4.46,0.001,3.479
6,29,2021/08/02,16:30:16,2021/08/02,16:44:00,187.88,13.75,0.892,0.065,4187.24,1961.59,0,4.371
6,30,2021/08/02,16:47:57,2021/08/02,16:54:15,3.95,6.32,0.08,0.013,1921.16,180.1,0,4.451
6,31,2021/08/02,18:06:46,2021/08/02,18:09:18,72.52,2.55,0.08,0.031,771.42,179.73,0,4.531
6,32,2021/08/02,18:22:18,2021/08/02,18:25:15,13,2.97,0.083,0.028,898.01,153.36,0,4.614
6,33,2021/08/02,18:37:16,2021/08/02,18:38:57,12.02,1.7,0.029,0.017,511.49,49.67,0,4.642
6,34,2021/08/02,18:42:13,2021/08/02,18:45:32,3.27,3.33,0.101,0.03,1008.85,198.77,0,4.744
6,35,2021/08/02,18:59:54,2021/08/02,19:12:46,14.37,12.88,0.203,0.016,3924.69,489.15,0,4.946
6,36,2021/08/02,19:19:08,2021/08/02,19:27:36,6.37,8.48,0.094,0.011,2568.42,335.07,0,5.041
6,37,2021/08/02,20:18:41,2021/08/02,20:21:12,51.08,2.53,0.002,0.001,762.76,5.58,0,5.043
6,38,2021/08/02,20:29:04,2021/08/02,20:29:35,7.87,0.53,0.004,0.008,156.65,10.47,0,5.047
6,39,2021/08/02,20:49:27,2021/08/02,20:50:41,19.87,1.25,0.007,0.005,374.79,19.62,0,5.054
6,40,2021/08/02,20:53:37,2021/08/02,20:58:08,2.93,4.53,0.002,0,1369.32,5.07,0,5.056
6,41,2021/08/02,21:21:54,2021/08/02,21:22:59,23.77,1.1,0.009,0.008,327.93,19.25,0,5.065
6,42,2021/08/02,23:26:19,2021/08/02,23:27:12,123.33,0.9,0.006,0.006,269.8,9.46,0,5.07
6,43,2021/08/03,00:53:22,2021/08/03,00:53:55,86.17,0.57,0.013,0.023,165.76,19.35,0,5.083
6,44,2021/08/03,01:30:27,2021/08/03,01:41:37,36.53,11.18,0.138,0.012,3372.43,158.13,0,5.221
6,45,2021/08/03,04:26:01,2021/08/03,05:02:36,164.4,36.6,0.63,0.017,11094.91,1909.13,0,5.852
6,46,2021/08/03,05:05:07,2021/08/03,05:14:07,2.52,9.02,0.143,0.016,2741.22,277.41,0,5.995
6,47,2021/08/03,05:22:46,2021/08/03,05:29:10,8.65,6.42,0.216,0.034,1930.03,432.28,0,6.211
6,48,2021/08/03,16:30:14,2021/08/03,16:43:35,661.07,13.37,0.169,0.013,4037.94,352.31,0,6.38
6,49,2021/08/03,17:10:42,2021/08/03,17:13:59,27.12,3.3,0.154,0.047,988.66,346.58,0,6.534
6,50,2021/08/03,17:19:48,2021/08/03,17:21:45,5.82,1.97,0.103,0.052,585.79,139.44,0,6.637
6,51,2021/08/03,17:48:38,2021/08/03,17:54:09,26.88,5.53,0.201,0.036,1657.24,389.2,0,6.838
6,52,2021/08/03,18:31:20,2021/08/03,18:32:18,37.18,0.98,0.049,0.05,288.3,74.01,0,6.887
6,53,2021/08/03,19:14:49,2021/08/03,19:16:59,42.52,2.18,0.03,0.014,652.63,57.89,0,6.918
6,54,2021/08/03,19:35:21,2021/08/03,19:38:32,18.37,3.2,0.052,0.016,951.41,17.09,0,6.97
6,55,2021/08/03,20:06:52,2021/08/03,20:10:04,28.33,3.22,0.017,0.005,956.46,11.92,0,6.987
6,56,2021/08/03,20:18:05,2021/08/03,20:19:03,8.02,0.98,0.041,0.042,291.92,17.34,0,7.028
6,57,2021/08/03,20:39:28,2021/08/03,20:40:43,20.42,1.27,0.002,0.001,376.73,3.35,0.005,7.029
6,58,2021/08/03,21:44:16,2021/08/03,21:44:54,63.55,0.65,0.004,0.006,190.33,7.4,0,7.033
6,59,2021/08/03,22:18:19,2021/08/03,22:23:04,33.42,4.77,0.005,0.001,1419.06,10.12,0,7.038
6,60,2021/08/03,22:29:09,2021/08/03,23:03:24,6.08,34.27,0.338,0.01,10255.81,506.73,0,7.375
6,61,2021/08/03,23:06:13,2021/08/03,23:33:32,2.82,27.33,0.4,0.015,8148.17,985.23,0,7.775
6,62,2021/08/04,00:56:59,2021/08/04,00:59:03,83.45,2.08,0.007,0.003,619.62,15.93,0,7.782
6,63,2021/08/04,01:04:14,2021/08/04,01:05:32,5.18,1.32,0.02,0.015,386.58,37.46,0,7.802
6,64,2021/08/04,02:36:08,2021/08/04,02:42:47,90.6,6.67,0.011,0.002,1986.09,26.11,0,7.814
6,65,2021/08/04,04:30:12,2021/08/04,05:05:23,107.42,35.2,0.626,0.018,10505.82,1435.66,0,8.44
6,66,2021/08/04,06:50:37,2021/08/04,06:57:09,105.23,6.55,0.008,0.001,1937.5,7,0,8.447
6,67,2021/08/04,06:59:56,2021/08/04,07:03:45,2.78,3.83,0.137,0.036,1135.17,164.04,0,8.585
6,68,2021/08/04,09:48:56,2021/08/04,09:53:36,165.18,4.68,0.021,0.005,1386.66,39.54,0,8.606
7,1,2021/08/01,15:04:01,2021/08/01,15:09:06,0,5.1,0.161,0.032,1524.03,558.15,0,0.161
7,2,2021/08/01,16:40:47,2021/08/01,16:49:01,91.68,8.25,0.101,0.012,2436.08,195.96,0,0.262
7,3,2021/08/01,18:09:02,2021/08/01,18:12:45,80.02,3.73,0.086,0.023,1101.39,216.26,0,0.348
7,4,2021/08/01,18:52:43,2021/08/01,18:57:13,39.97,4.52,0.115,0.025,1328.71,297,0,0.462
7,5,2021/08/01,19:24:03,2021/08/01,19:25:13,26.83,1.18,0.613,0.518,344.34,1249.81,0,1.075
7,6,2021/08/01,19:46:34,2021/08/01,19:51:16,21.35,4.72,0.026,0.006,1385.95,44.44,0,1.102
