exp_days,,1.0,4.0,7.0,10.0,13.0,3.0,5.0,9.0,12.0,16.0,2.0,6.0,8.0,11.0,14.0,15.0
2021-08-15,Day,2.1414289349999986,1.5764020553999991,1.942118176999999,1.9823739999999985,1.8707587999999995,1.8810173999999988,2.1656372999999993,1.933499999999999,2.2356249999999993,1.8198572999999993,3.0812808999999985,2.608699799999999,1.3068277199999994,2.7292053291599987,1.8440009999999998,0.9773937999999988
2021-08-15,Night,1.4741190649999998,1.720030944599999,1.3153118229999987,1.5826069999999968,1.4365512000000005,2.187573599999998,1.0583207,1.1892940000000007,4.755472999999999,2.3406516999999996,1.0846460999999998,1.0327961999999995,3.072301280000001,3.5797526708399983,0.705807999999999,1.3301691999999994
2021-08-16,Day,1.9033569999999989,1.2641719999999987,1.693854999999999,2.2724189999999993,2.0836179999999995,2.2730129999999993,1.9925889999999988,1.6271949999999997,1.949412999999999,1.6989799999999988,1.2771129999999986,1.9707369999999989,2.9674309999999995,2.3683039999999993,1.080090999999999,1.6793749999999987
2021-08-16,Night,1.7851169999999985,2.289843999999998,1.7872379999999994,1.2497639999999979,1.9204879999999982,1.9790889999999992,1.0275909999999988,1.4958099999999988,4.867088999999999,2.029260999999999,1.7608729999999995,1.0118329999999998,1.803765999999999,4.738788,0.9114789999999993,0.8143419999999996
2021-08-17,Day,1.5274859999999986,1.5458049999999994,1.4088899999999986,2.388369,1.9735009999999986,1.9190229999999986,0.6977069999999994,1.283397999999999,3.923189999999999,1.456495999999999,2.564345999999999,2.886154,2.0403219999999993,2.2287399999999993,1.1459139999999997,0.7393759999999988
2021-08-17,Night,3.2979219999999994,1.201738999999998,1.8274709999999985,1.393416999999998,1.9569429999999983,1.145814000000001,0.9661709999999992,1.1127389999999984,5.622309999999999,1.8618139999999999,0.8973409999999991,0.7426579999999989,3.1788020000000006,4.5036099999999974,0.6655939999999998,1.3321699999999985
2021-08-18,Day,1.7713399999999975,1.7082799999999994,1.7908159999999986,1.7550399999999982,1.616389999999998,2.2241899999999997,1.5769849999999987,1.4811439999999996,2.42481,1.1427000000000007,1.7796299999999998,1.1439799999999982,3.3301700000000003,4.37432,2.033110999999998,2.6634829999999985
2021-08-18,Night,2.2351799999999997,2.0044469999999994,1.8269799999999996,1.8433999999999995,1.3439800000000006,2.0204199999999988,1.1322489999999987,1.6281299999999992,4.987259999999997,2.421029999999998,1.0977199999999983,0.8827099999999987,0.839309999999997,3.7746899999999988,1.322179,1.127711000000001
2021-08-19,Day,2.222806099999999,1.5278583999999984,1.3386531199999991,2.5195537999999984,2.469860479999999,2.3121824999999996,1.8988598999999995,1.787622199999999,4.678177999999999,1.6955183999999992,3.2430297999999986,2.606052199999999,3.682027349999999,2.9033353999999987,0.3700611999999996,1.1192209999999991
2021-08-19,Night,1.9299588999999984,2.175916599999999,1.5667028799999991,1.8953451999999973,0.6734715199999979,2.013660499999999,1.868965099999999,1.2940407999999994,5.2243960000000005,2.019843599999999,1.0462691999999993,0.8325197999999998,2.5892326500000014,3.158399599999998,0.6442098,0.3808109999999982
2021-08-20,Day,1.7940189999999985,1.3911289999999992,1.5701449999999992,1.989691999999999,2.102800999999999,2.0280969999999994,1.9691819999999993,1.7903199999999997,0.8275499999999998,1.657251999999999,2.8900209999999986,1.5323189999999995,3.584338,1.0988699999999993,1.4318809999999993,2.3010529999999987
2021-08-20,Night,1.164060999999999,1.5801239999999985,1.3361029999999983,2.5579849999999977,1.7381459999999984,2.259365,2.331455,1.8163959999999988,6.641785999999996,0.7990159999999995,1.3505290000000003,1.0917629999999992,3.0414419999999986,4.228155,1.781119,0.9867609999999991
2021-08-21,Day,1.7401799999999985,1.4148989999999988,1.3845279999999998,1.773961999999998,1.6860719999999991,2.0282329999999975,1.7243319999999998,1.7305509999999993,4.7325599999999985,2.100036999999999,1.2167149999999998,2.3120379999999994,5.303469999999998,2.5372199999999987,1.599843999999999,1.4563749999999989
2021-08-21,Night,1.2137949999999993,2.158737999999999,1.5617699999999977,1.436952,1.9236189999999986,2.2994119999999993,2.0744259999999985,1.4962659999999985,4.879029999999998,1.563831999999998,0.9320659999999977,0.945446999999998,3.691539999999999,5.283719999999997,1.3994319999999996,1.0922589999999994
2021-08-22,Day,1.55877,2.524969999999999,1.5958999999999997,2.316569999999998,1.3402199999999993,0.939939999999999,1.733909999999999,1.2902299999999987,3.5774499999999976,1.5034699999999994,2.005339999999999,1.3843819999999978,3.302189999999999,4.583560000000001,2.1825529999999995,2.4084699999999994
2021-08-22,Night,2.3430299999999975,1.011524999999998,1.4172279999999984,1.4403299999999994,1.6119699999999983,2.30671,0.852669999999999,1.8098339999999995,4.119750000000002,1.811360999999999,1.5736999999999979,0.9091390000000008,3.8413600000000003,2.7867499999999965,1.466606999999998,1.1365399999999992
2021-08-23,Day,2.4784499999999996,1.7475799999999984,1.5621599999999978,1.8409000000000002,2.3193899999999976,2.3970100000000008,1.6651999999999978,1.7816699999999994,2.6307699999999974,1.9677699999999991,1.4110499999999986,2.512159999999999,3.660689999999998,2.081979999999997,2.3037399999999986,0.880429999999998
2021-08-23,Night,1.0470999999999988,1.9217999999999997,1.1833500000000008,1.919369999999999,1.0410200000000018,1.8152199999999987,1.785279999999999,1.3056799999999995,7.038980000000001,1.631469999999999,0.9042800000000014,0.7024500000000001,2.043390000000002,4.108700000000002,0.9806800000000003,1.782329999999999
