exp_days,1.0,4.0,7.0,10.0,13.0,3.0,5.0,9.0,12.0,16.0,2.0,6.0,8.0,11.0,14.0,15.0
2021-08-15,26.023251684210525,26.89650547368421,26.795173368421054,23.724524947368423,28.030210736842104,28.815402210526315,23.154441368421054,26.810589263157894,24.262453684210527,26.72682494736842,25.371475263157894,24.29925905263158,21.687050736842107,20.829857157894736,23.31786094736842,25.674912736842103
2021-08-22,26.699655432835822,27.26809908955224,26.886241731343283,23.717075268656718,28.189635029850745,29.33843580597015,23.327576,26.251837835820893,24.515375089552236,26.85152474626866,25.47648813432836,23.773996253731344,21.553553402985074,20.778317552238807,23.90805152238806,25.462169388059703
2021-08-29,27.621577329842932,28.71786160558464,26.94125902268761,24.293567539267016,28.71271027923211,29.462158673647473,23.925338708551486,26.698381692844677,24.874916928446773,27.004539162303665,25.624829441535777,23.814501780104713,21.932437417102967,20.622743315881326,24.779505532286212,25.502481483420592
