subjectsID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group
Date_Time_1,exp_days,,,,,,,,,,,,,,,,
2021-11-07 11:03:00,2021-11-07 03:03:00,0.01810768,0.0,0.2570034,0.1016883,0.2682577,0.08858619,0.2272779,0.1115878,0.2233519,0.1408796,0.1211599,0.1542466,0.1657872,0.0409523,0.1622898,0.1049478
2021-11-07 11:23:00,2021-11-07 03:23:00,0.03587796,0.0,0.5405961,0.2302528999999999,0.2304781,0.25191851,0.5185961,0.3939186999999999,0.3225554,0.0372821,0.3441726,0.2170067,0.2880496999999999,0.04332447,0.4940348,0.0654626
2021-11-07 11:43:00,2021-11-07 03:43:00,0.0,0.0,0.1070326,0.3757202,0.2356541999999999,0.3639314999999999,0.2493240999999999,0.1109564,0.1389082999999999,0.0,0.3587011,0.4307788,0.1102948999999999,0.0153935699999999,0.2776396999999999,0.0
2021-11-07 12:03:00,2021-11-07 04:03:00,0.0,0.0,0.0,0.0034269999999999,0.099809,0.3276538,0.1086558999999999,0.0583724999999999,0.0978976,0.0,0.2173823999999998,0.0039391999999999,0.0025751,0.0,0.0017371,0.0
2021-11-07 12:23:00,2021-11-07 04:23:00,0.0,0.0,0.0,0.0,0.0,0.2024730000000001,0.0,0.0966155,0.0,0.0,0.0681120000000001,0.2036587,0.0,0.0,0.0196739,0.0
2021-11-07 12:43:00,2021-11-07 04:43:00,0.01308972,0.0,0.1040828999999999,0.0233311999999999,0.0754167,0.0,0.116905,0.0,0.0,0.0,0.0,0.1391759999999999,0.0,0.0,0.0429486,0.0627998
2021-11-07 13:03:00,2021-11-07 05:03:00,0.04610404,0.0,0.159972,0.2459667000000001,0.0871573,0.0,0.1214680000000001,0.0,0.0675837,0.0,0.0,0.2851079999999999,0.0,0.0,0.0933420999999999,0.0778855999999999
2021-11-07 13:23:00,2021-11-07 05:23:00,0.0009259,0.0,0.0620229999999999,0.1604857,0.044735,0.0,0.0,0.1905958999999999,0.0628408,0.0120225999999999,0.0467439999999999,0.254367,0.0,0.0,0.082775,0.0
2021-11-07 13:43:00,2021-11-07 05:43:00,0.0,0.0,0.0,0.0549289999999997,0.0,0.0,0.132376,0.1558382,0.2570292999999999,0.2096985999999999,0.111067,0.0214160000000001,0.3214905,0.0,0.0,0.0
2021-11-07 14:03:00,2021-11-07 06:03:00,0.0,0.0,0.0,0.0,0.0,0.120209,0.0313699999999999,0.038869,0.0293879999999999,0.1248269,0.036985,0.000553,0.1815985999999999,0.0298022599999999,0.0,0.0175608
2021-11-07 14:23:00,2021-11-07 06:23:00,0.0,0.0,0.039339,0.0,0.0982309999999999,0.3712379999999999,0.2117610000000001,0.0205489999999999,0.0,0.0317161,0.00129,0.09284,0.0112829999999999,0.0236947,0.0,0.1413742
2021-11-07 14:43:00,2021-11-07 06:43:00,0.0,0.2020893,0.0409829999999999,0.0,0.0308629999999998,0.3116219999999998,0.2415359999999999,0.0,0.0,0.0,0.1070739999999998,0.3938980000000001,0.0,0.0,0.0,0.0363832
2021-11-07 15:03:00,2021-11-07 07:03:00,0.0,0.0259380999999999,0.0,0.0,0.0,0.1375250000000001,0.1169120000000001,0.0,0.0,0.0,0.0255750000000001,0.04535,0.0002300000000001,0.0,0.0,0.0346010999999999
2021-11-07 15:23:00,2021-11-07 07:23:00,0.0,0.0,0.0469159999999999,0.0,0.0,3.799999999998249e-05,0.0,0.05596,0.0504870000000001,0.0,0.0,0.0,0.3748449999999999,0.0,0.0,0.0
2021-11-07 15:43:00,2021-11-07 07:43:00,0.0,0.0,0.0364280000000001,0.0239450000000001,0.1389720000000001,0.0,0.0,0.0003759999999999,0.0313289999999999,0.0,0.0,0.0,0.043676,0.0,0.1162779999999998,0.0
2021-11-07 16:03:00,2021-11-07 08:03:00,0.0,0.0,0.0508619999999999,0.175537,0.2734689999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0131059999999996,0.0,0.0,0.407756,0.0
2021-11-07 16:23:00,2021-11-07 08:23:00,0.0,0.0,0.077938,0.108816,0.0226759999999999,0.0,0.0,0.0946530000000001,0.0777999999999998,0.0,0.0,0.0303090000000003,0.0,0.0,0.085744,0.0
2021-11-07 16:43:00,2021-11-07 08:43:00,0.0,0.0,0.0689519999999999,0.0178249999999999,0.0,0.0580039999999999,0.2031909999999999,0.2514499999999999,0.094878,0.0,0.0,0.193845,0.0,0.0,0.1136299999999999,0.0
2021-11-07 17:03:00,2021-11-07 09:03:00,0.0181344999999999,0.0,0.1094349999999999,0.0,0.0,0.0417870000000002,0.2063099999999997,0.165564,0.0043550000000001,0.0,0.1035049999999999,0.0543279999999999,0.0,0.0149624999999999,0.0171670000000001,0.0
2021-11-07 17:23:00,2021-11-07 09:23:00,0.0217215,0.0,0.0232590000000001,0.0,0.0588870000000001,0.143275,0.0,0.0450619999999999,0.0,0.0335974,0.326969,0.0835949999999998,0.0,0.1275886,0.0,0.0
2021-11-07 17:43:00,2021-11-07 09:43:00,0.0,0.0,0.0767649999999999,0.0,0.106797,0.3335489999999996,0.0,0.0,0.0,0.0035096999999999,0.315561,0.1819570000000001,0.0042549999999998,0.0113793999999999,0.0,0.0097609
2021-11-07 18:03:00,2021-11-07 10:03:00,0.0,0.0,0.049061,0.0,0.0,0.2599110000000002,0.0202400000000002,0.0,0.0,0.0,0.2004079999999999,0.044829,0.397526,0.0,0.0,0.1416984
