subjectsID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group
Date_Time_1,exp_days,,,,,,,,,,,,,,,,
2021-11-07 11:03:00,2021-11-07 03:03:00,0.4068844,0.4468051,0.4040256,0.4771991,0.4049532,0.4307773,0.4119906,0.4186158,0.4227089,0.4407666,0.4278957,0.4747212,0.416849,0.4970523,0.4944339,0.4147326
2021-11-07 11:23:00,2021-11-07 03:23:00,0.3869164,0.4385428,0.4343872,0.4605291,0.3530035,0.4336935,0.387656,0.399015,0.4323147,0.3660783,0.4267127,0.470117,0.4064375,0.4677441,0.4812872,0.3649155
2021-11-07 11:43:00,2021-11-07 03:43:00,0.366533,0.3517474,0.3299191,0.4302666,0.4074653,0.4448418,0.3670171,0.3571632,0.3865744,0.3351763,0.4159351,0.3420659,0.4287425,0.430299,0.3799125,0.3087693
2021-11-07 12:03:00,2021-11-07 04:03:00,0.3555745,0.3309574,0.3037664,0.3516866,0.3179138,0.4626152,0.3070769,0.3448451,0.4013599,0.3816391,0.4315571,0.3043166,0.3267634,0.314818,0.3190939,0.284884
2021-11-07 12:23:00,2021-11-07 04:23:00,0.3466104,0.2975161,0.3237005,0.32877,0.3142048,0.3655895,0.2936589,0.321027,0.2985293,0.3237301,0.3772725,0.4158746,0.2989558,0.3917955,0.3949703,0.28453
2021-11-07 12:43:00,2021-11-07 04:43:00,0.4434111,0.303717,0.4104616,0.4316396,0.3021392,0.3343019,0.3497561,0.3189054,0.3096362,0.3503933,0.2779697,0.3867936,0.3316036,0.3436811,0.3081537,0.3944844
2021-11-07 13:03:00,2021-11-07 05:03:00,0.4382364,0.3248029,0.4542466,0.469634,0.3610857,0.3282228,0.299315,0.3112168,0.3203223,0.3296642,0.3061942,0.3870104,0.3379188,0.4167687,0.4178364,0.3088375
2021-11-07 13:23:00,2021-11-07 05:23:00,0.3909297,0.4218725,0.3093614,0.440215,0.3405417,0.3334228,0.280875,0.4377336,0.4182411,0.3936379,0.4320491,0.4264226,0.3168704,0.3610979,0.4259758,0.3085873
2021-11-07 13:43:00,2021-11-07 05:43:00,0.3384008,0.3880871,0.296551,0.3698314,0.3125106,0.3168398,0.3070477,0.4009026,0.3797429,0.4760987,0.4183802,0.313207,0.4307186,0.4014312,0.3277135,0.2975986
2021-11-07 14:03:00,2021-11-07 06:03:00,0.3656308,0.3653007,0.3314036,0.3901492,0.3278813,0.4905599,0.3115095,0.3638747,0.3287123,0.4460949,0.3015797,0.3139838,0.4168003,0.4882846,0.3482037,0.3308329
2021-11-07 14:23:00,2021-11-07 06:23:00,0.4002314,0.4513926,0.4194301,0.366816,0.3645399,0.4867688,0.4142927,0.3449449,0.3169548,0.3968728,0.380274,0.3835059,0.3040885,0.3518143,0.3574334,0.3949594
2021-11-07 14:43:00,2021-11-07 06:43:00,0.3479029,0.4329222,0.267044,0.3642035,0.2896875,0.4808892,0.4086212,0.3214497,0.3198113,0.3246908,0.4194396,0.4170409,0.323251,0.3246561,0.3128626,0.3598988
2021-11-07 15:03:00,2021-11-07 07:03:00,0.3089927,0.4299061,0.2981533,0.3795941,0.2786985,0.4282229,0.3151774,0.3123867,0.3282818,0.3697037,0.3217728,0.3055328,0.3598405,0.3248869,0.3256311,0.3093159
2021-11-07 15:23:00,2021-11-07 07:23:00,0.3128181,0.3284048,0.3784704,0.3243847,0.330361,0.3332959,0.2744506,0.322135,0.4457683,0.336845,0.2877674,0.3089199,0.3720549,0.4227529,0.3355375,0.2800442
2021-11-07 15:43:00,2021-11-07 07:43:00,0.3024253,0.3141963,0.3191752,0.3540697,0.3997869,0.332992,0.2778164,0.2993912,0.2988308,0.391349,0.302272,0.3099059,0.2777603,0.3610645,0.4657118,0.2774876
2021-11-07 16:03:00,2021-11-07 08:03:00,0.3015165,0.2899773,0.3145141,0.4432845,0.3531112,0.3220322,0.2792431,0.3000325,0.3112908,0.3107827,0.3070397,0.3100833,0.2929664,0.3143088,0.4532976,0.2726604
2021-11-07 16:23:00,2021-11-07 08:23:00,0.3007655,0.3011554,0.3329931,0.4563454,0.2921116,0.3196692,0.2817198,0.4126876,0.4425584,0.3217027,0.2929062,0.3748976,0.2998687,0.3156597,0.3872423,0.270038
2021-11-07 16:43:00,2021-11-07 08:43:00,0.3441385,0.2943441,0.3513163,0.3246403,0.2931658,0.3306233,0.3973578,0.4216813,0.3528776,0.3260439,0.3526665,0.4694369,0.294436,0.4492436,0.3593421,0.2623006
2021-11-07 17:03:00,2021-11-07 09:03:00,0.4281752,0.3139271,0.3474168,0.3510044,0.2915692,0.3759882,0.3023199,0.4014301,0.3178984,0.4376955,0.4472008,0.3375717,0.2927183,0.4444489,0.3179357,0.2527091
2021-11-07 17:23:00,2021-11-07 09:23:00,0.3168053,0.2968267,0.3188829,0.3465488,0.4042385,0.4795274,0.2703982,0.3589709,0.3306165,0.4192423,0.4272632,0.4144209,0.3227467,0.4242665,0.3337349,0.2674551
2021-11-07 17:43:00,2021-11-07 09:43:00,0.3140684,0.386044,0.3446364,0.3480539,0.3226801,0.4766472,0.2815855,0.318267,0.3107708,0.2822749,0.4298002,0.3690737,0.3814131,0.3142603,0.3407133,0.3500772
