subjectsID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group
Date_Time_1,exp_days,,,,,,,,,,,,,,,,
2021-11-07 11:03:00,2021-11-07 03:03:00,1.355557,5.785955,1.993941,1.87452,1.883555,2.826788,1.744188,1.85561,3.690939,3.100133,4.212934,3.18834,1.979742,2.664206,7.333551,2.291356
2021-11-07 11:23:00,2021-11-07 03:23:00,2.1839260000000005,4.035683,3.547324,2.719084,1.332019,3.687556,2.951003,3.402892,4.093158,2.4784019999999995,5.012838,4.536360999999999,2.384341,3.015032,4.743379000000001,3.836248
2021-11-07 11:43:00,2021-11-07 03:43:00,0.4976109999999996,1.6510119999999997,2.4909799999999995,1.5513190000000003,1.6984789999999998,3.3556289999999995,1.9943599999999997,2.180317,3.775153,0.6255550000000003,3.265718000000001,1.9163680000000003,3.893672,4.090123,1.33188,0.6579090000000001
2021-11-07 12:03:00,2021-11-07 04:03:00,0.2420090000000003,0.8678699999999999,0.1694490000000001,0.0102619999999999,1.643478,4.770177,1.0249670000000002,0.2803250000000004,3.25657,1.1805640000000004,4.25981,0.0596150000000008,0.9032049999999998,1.2514090000000009,0.0154899999999997,0.0
2021-11-07 12:23:00,2021-11-07 04:23:00,0.1971709999999999,0.3269700000000011,0.1561040000000009,0.0,0.0,1.7329300000000014,0.0,0.2218970000000002,0.6032899999999994,0.4699689999999998,5.233439999999998,1.037875999999999,0.2956599999999998,0.7100399999999993,0.5816499999999998,0.0079739999999999
2021-11-07 12:43:00,2021-11-07 04:43:00,2.106241,0.0,2.076162,1.1009399999999996,0.4173949999999999,0.0,0.9615100000000004,0.0,0.2547200000000007,0.1200089999999995,0.714970000000001,0.8715600000000006,0.2624640000000013,0.4492799999999999,0.6247100000000003,2.334125
2021-11-07 13:03:00,2021-11-07 05:03:00,5.542585,0.0323499999999992,3.8892099999999994,1.44921,0.83317,0.0,1.0158259999999988,0.0277169999999999,1.8125899999999984,0.4528590000000001,0.2044099999999993,1.3145699999999998,0.664256,1.7447099999999995,0.5925799999999999,0.7629010000000012
2021-11-07 13:23:00,2021-11-07 05:23:00,1.01445,0.8605900000000002,0.9945700000000012,2.414375,0.3497139999999996,0.0,0.0,2.919731999999999,0.6089200000000012,0.4253809999999998,2.8380100000000006,2.24339,0.0207899999999998,0.84971,1.1643799999999978,0.0
2021-11-07 13:43:00,2021-11-07 05:43:00,0.0737500000000004,0.8439899999999998,0.1111199999999996,0.3031900000000007,0.0,0.0,0.6144259999999999,4.5334900000000005,3.468329999999998,4.134788,4.272079999999999,0.7434200000000004,0.8035999999999994,0.3836399999999997,0.1372300000000024,0.2005569999999998
2021-11-07 14:03:00,2021-11-07 06:03:00,0.2048699999999996,0.1476000000000006,0.2245600000000003,0.0,0.1266130000000007,1.1806399999999968,0.1645000000000003,1.1240700000000017,0.3616700000000001,5.03731,1.3319500000000026,0.0060900000000003,2.5104000000000006,2.52299,0.0,0.6435200000000005
2021-11-07 14:23:00,2021-11-07 06:23:00,1.4642700000000008,2.1853099999999994,1.4594400000000007,0.0,2.294096999999999,2.963230000000003,2.09642,0.4536799999999985,0.2043400000000019,3.596440000000001,1.142489999999999,0.8277499999999982,1.11027,1.5722400000000007,0.6419899999999998,2.4186
2021-11-07 14:43:00,2021-11-07 06:43:00,2.2194999999999983,3.83137,1.0288000000000004,0.12575,0.6930800000000001,2.717489999999998,2.625540000000001,0.1413900000000012,0.2374100000000005,0.4037900000000007,2.9523399999999995,3.6644900000000007,0.1656399999999998,0.159089999999999,0.2123699999999999,6.20313
2021-11-07 15:03:00,2021-11-07 07:03:00,0.0520200000000024,4.443539999999999,0.1383699999999983,0.532,0.1270699999999998,3.19069,0.8622300000000003,0.0001700000000006,0.4908199999999993,0.5545799999999979,1.60154,0.8595500000000023,1.39907,0.2640700000000002,0.0,2.026869999999999
2021-11-07 15:23:00,2021-11-07 07:23:00,0.1388999999999995,0.9489300000000008,0.908809999999999,0.0,0.2811900000000005,0.3397100000000002,0.0,0.5132799999999982,2.149419999999999,0.7595099999999988,0.076430000000002,0.0,0.9752299999999998,0.8385400000000018,0.0396700000000009,0.0
2021-11-07 15:43:00,2021-11-07 07:43:00,0.2156199999999977,0.0,0.9117700000000006,0.1764099999999988,1.3249200000000003,0.0006799999999991,0.0,0.0066799999999993,1.7933200000000014,1.37753,0.3247299999999953,0.0023599999999994,0.0774100000000004,2.3194300000000005,0.9137500000000004,0.0
2021-11-07 16:03:00,2021-11-07 08:03:00,0.2379800000000003,0.0,0.7584799999999987,1.9125900000000016,2.102040000000001,0.0,0.0,0.0,0.1178199999999982,0.8145500000000006,0.5669500000000056,0.2633599999999987,0.0,0.186799999999998,2.599589999999999,0.0
2021-11-07 16:23:00,2021-11-07 08:23:00,0.1476100000000002,0.0,1.015460000000001,2.9213500000000003,0.1912199999999995,0.0,0.0999300000000005,1.27909,1.30443,0.1708600000000011,0.5406699999999987,0.4672300000000007,0.0,0.3335100000000004,0.8908899999999988,0.0
2021-11-07 16:43:00,2021-11-07 08:43:00,0.3246500000000019,0.0,1.1935400000000025,0.5406300000000002,0.0,0.4109499999999997,2.368829999999999,4.56589,1.6165400000000003,0.2635900000000006,0.5086900000000014,1.0516499999999986,0.0,1.3055400000000006,1.0594399999999986,0.0
