subjectsID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group
Date_Time_1,exp_days,,,,,,,,,,,,,,,,
2021-11-07 11:03:00,2021-11-07 03:03:00,0.7608501,0.8673107,0.9106034,0.8782113,0.9145908,0.8709272,0.9103206,0.8904665,0.8871334,0.8976588,0.9084435,0.9013006,0.891982,0.8605816,0.8931361,0.9410444
2021-11-07 11:23:00,2021-11-07 03:23:00,0.7477947,0.9203002,0.9480464,0.9280128,0.9532688,0.8802728,0.9555917,0.9311394,0.9146429,0.9844062,0.9423871,0.9329515,0.9356578,0.9111007,0.9135002,1.006193
2021-11-07 11:43:00,2021-11-07 03:43:00,0.6810517,0.9437602,0.937571,0.904571,0.9563576,0.9416144,0.9668065,0.9255014,0.9076908,0.9745035,0.9548101,1.028461,0.9296906,0.9328573,0.9617394,0.9431062
2021-11-07 12:03:00,2021-11-07 04:03:00,0.6686972,0.9570081,0.9490719,0.8878003,0.9583442,0.9488899,0.9968013,0.8942387,0.9179296,0.981057,0.9669213,1.013726,0.9730135,0.9691575,0.9759558,0.9641213
2021-11-07 12:23:00,2021-11-07 04:23:00,0.6691393,0.9994837,1.013588,0.9029387,0.9671301,0.9637657,1.021335,0.9029541,0.9161186,1.04735,0.9718925,0.9856898,1.028086,0.9806903,1.002818,0.9882081
2021-11-07 12:43:00,2021-11-07 04:43:00,0.764521,1.03351,1.007408,0.9425732,1.018729,0.9811597,1.009219,0.9328409,0.9504204,0.9974208,0.9889907,0.9968578,1.006264,0.7993174,1.009058,0.9555287
2021-11-07 13:03:00,2021-11-07 05:03:00,0.8403942,1.050192,0.9766734,0.9751025,1.018645,1.003539,1.021328,0.944206,0.9617521,1.004716,0.9851566,1.008658,1.014204,0.9771678,1.016377,0.9842122
2021-11-07 13:23:00,2021-11-07 05:23:00,0.8158782,0.9941333,0.9953405,0.9295056,0.9759546,0.9633027,1.008228,0.9326583,0.9126974,0.9572546,0.9525061,1.00998,0.9874825,0.9820562,0.9815622,0.9200628
2021-11-07 13:43:00,2021-11-07 05:43:00,0.7736959,0.986392,1.027767,0.9366499,0.9615669,0.9641267,1.009772,0.9223761,0.9521707,0.9992554,1.019841,1.099192,0.9940942,1.018169,1.054382,0.9665712
2021-11-07 14:03:00,2021-11-07 06:03:00,0.7505586,0.9719183,0.9591787,0.9251649,0.9374617,0.9496767,1.010841,0.9140687,0.9498212,1.001492,1.014622,1.017501,0.9894052,1.01477,1.032189,0.9436867
2021-11-07 14:23:00,2021-11-07 06:23:00,0.7967291,1.009619,1.031085,0.9851481,1.002765,0.9830892,1.04499,0.965151,0.9065531,0.9806269,0.9913228,1.03297,1.049,1.002487,1.023875,0.9872894
2021-11-07 14:43:00,2021-11-07 06:43:00,0.8211653,1.007397,1.040365,1.010873,1.04688,1.001299,1.053958,0.9882721,0.9532747,1.003373,0.9957197,1.053335,1.103148,1.028161,1.013262,0.9998112
2021-11-07 15:03:00,2021-11-07 07:03:00,0.8284982,1.010781,1.100698,1.013945,1.074992,0.9868114,1.064725,0.9989439,0.9403851,1.017305,1.048509,1.060697,1.013285,1.048825,1.029622,1.027272
2021-11-07 15:23:00,2021-11-07 07:23:00,0.80136,1.045919,1.07321,1.058586,1.041295,1.031265,1.10118,1.004733,0.9612985,1.04689,0.9875374,1.017206,1.001143,1.006889,1.024484,1.000055
2021-11-07 15:43:00,2021-11-07 07:43:00,0.7964863,1.069215,1.076921,1.03271,1.045473,1.06614,1.120669,1.034029,0.9556518,1.01083,1.054653,1.004977,1.058707,1.012408,1.015886,1.059985
2021-11-07 16:03:00,2021-11-07 08:03:00,0.7952971,1.08818,1.074427,1.032811,1.068059,1.07441,1.102573,1.034429,0.9688076,1.07306,1.014813,1.07592,1.067117,1.061603,1.031658,1.063664
2021-11-07 16:23:00,2021-11-07 08:23:00,0.7460913,1.059791,1.059006,0.9993559,1.057758,1.036235,1.080372,0.9986892,0.9720714,1.06554,0.9861907,1.037678,1.052707,1.034289,1.008135,1.021758
2021-11-07 16:43:00,2021-11-07 08:43:00,0.7595339,1.092794,1.037911,1.019233,1.044809,1.04379,1.055369,1.029595,0.9589204,1.053361,1.008272,1.053214,1.103344,1.022169,1.073567,1.008112
2021-11-07 17:03:00,2021-11-07 09:03:00,0.8533767,1.104596,1.028122,1.023851,1.058872,1.033328,1.104276,0.9897927,0.9741069,1.023234,1.023895,1.103867,1.08523,1.025993,1.088961,1.008232
2021-11-07 17:23:00,2021-11-07 09:23:00,0.8625101,1.096066,1.095478,1.031382,1.045016,1.032493,1.125186,0.9874851,0.9847872,1.033648,1.019081,1.045582,1.07729,1.00992,1.077267,1.014615
2021-11-07 17:43:00,2021-11-07 09:43:00,0.8166067,1.040595,1.060794,1.037472,1.027746,1.011842,1.116132,1.003059,0.9603525,1.034385,0.9854451,1.058795,1.033932,1.067237,1.050371,1.026826
2021-11-07 18:03:00,2021-11-07 10:03:00,0.7679923,1.041701,1.069414,1.003575,1.047726,0.994005,1.079076,1.01489,0.9635099,1.01639,1.000464,1.047851,1.032066,1.074772,1.058308,1.006387
2021-11-07 18:23:00,2021-11-07 10:23:00,0.8147559,1.045193,1.039195,1.053081,1.023306,0.9841716,1.059716,1.000975,0.9649097,1.090735,1.028207,1.04868,1.013609,1.060499,1.02775,1.044836
