subjectsID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Group,,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group,Group
Date_Time_1,exp_days,,,,,,,,,,,,,,,,
2021-11-07 11:03:00,2021-11-07 03:03:00,1.077263,1.318018,1.239715,1.421765,1.245719,1.274827,1.262168,1.26008,1.268311,1.33388,1.307999,1.441647,1.254862,1.454785,1.491256,1.305867
2021-11-07 11:23:00,2021-11-07 03:23:00,1.011493,1.356784,1.375243,1.433921,1.122454,1.294716,1.234831,1.246081,1.328744,1.190101,1.342392,1.466416,1.268131,1.430526,1.473282,1.201188
2021-11-07 11:43:00,2021-11-07 03:43:00,0.8866631,1.109932,1.038697,1.315335,1.298771,1.401842,1.17941,1.108049,1.182461,1.083123,1.324894,1.131526,1.336632,1.345247,1.217039,0.9737473
2021-11-07 12:03:00,2021-11-07 04:03:00,0.8471279,1.055662,0.9631538,1.057221,1.01537,1.465988,1.010167,1.041353,1.24133,1.237511,1.388969,1.015377,1.052752,1.012775,1.031801,0.9136494
2021-11-07 12:23:00,2021-11-07 04:23:00,0.826462,0.9818746,1.07738,1.001447,1.010671,1.172674,0.98557,0.9782897,0.9192194,1.102457,1.21719,1.356695,1.007024,1.275994,1.302683,0.9297897
2021-11-07 12:43:00,2021-11-07 04:43:00,1.181563,1.028965,1.363464,1.363033,1.009866,1.086969,1.161352,0.9968029,0.975596,1.152532,0.9080606,1.269622,1.099621,0.9068905,1.023052,1.255901
2021-11-07 13:03:00,2021-11-07 05:03:00,1.262856,1.112356,1.475185,1.519743,1.209616,1.08691,1.004404,0.982565,1.023783,1.092229,0.997061,1.284877,1.127771,1.352734,1.389987,1.007514
2021-11-07 13:23:00,2021-11-07 05:23:00,1.097603,1.387746,1.01834,1.371947,1.103075,1.06935,0.9334334,1.368103,1.292833,1.255365,1.368962,1.411497,1.033112,1.171216,1.381586,0.9523211
2021-11-07 13:43:00,2021-11-07 05:43:00,0.9137099,1.268486,1.008947,1.160241,1.000674,1.01684,1.021017,1.237265,1.205164,1.570182,1.401628,1.111007,1.410292,1.343818,1.125724,0.9563806
2021-11-07 14:03:00,2021-11-07 06:03:00,0.9589694,1.1809,1.059515,1.211976,1.029512,1.556311,1.03688,1.119872,1.04371,1.474758,1.004631,1.050942,1.364458,1.629278,1.17793,1.043884
2021-11-07 14:23:00,2021-11-07 06:23:00,1.103504,1.501989,1.419506,1.196421,1.206327,1.58413,1.414627,1.108098,0.9683587,1.290567,1.24447,1.29939,1.041492,1.162483,1.201134,1.292746
2021-11-07 14:43:00,2021-11-07 06:43:00,0.9818929,1.437624,0.9098196,1.210371,0.990914,1.588222,1.401854,1.051397,1.018323,1.074601,1.380673,1.419044,1.130024,1.095875,1.042111,1.187311
2021-11-07 15:03:00,2021-11-07 07:03:00,0.8775587,1.431404,1.059821,1.265873,0.9730937,1.397156,1.092058,1.030749,1.033019,1.236864,1.100247,1.055678,1.200018,1.11277,1.099669,1.040553
2021-11-07 15:23:00,2021-11-07 07:23:00,0.8653539,1.121109,1.31409,1.11931,1.122831,1.127381,0.9764444,1.067326,1.426799,1.152586,0.9381918,1.031542,1.224343,1.402466,1.123006,0.9211351
2021-11-07 15:43:00,2021-11-07 07:43:00,0.8321262,1.092427,1.116452,1.199231,1.366981,1.155551,1.001236,1.01486,0.952483,1.301812,1.037913,1.012654,0.9585595,1.201493,1.557102,0.9584485
2021-11-07 16:03:00,2021-11-07 08:03:00,0.8284509,1.022274,1.097747,1.501189,1.225317,1.124338,0.9941778,1.017181,1.002406,1.084165,1.026599,1.082871,1.01693,1.0861,1.532578,0.9438308
2021-11-07 16:23:00,2021-11-07 08:23:00,0.785062,1.040513,1.148375,1.506125,1.007327,1.085674,0.985611,1.357753,1.428965,1.114408,0.9585177,1.2709,1.030217,1.070151,1.285079,0.9069337
2021-11-07 16:43:00,2021-11-07 08:43:00,0.9117275,1.04092,1.193236,1.087959,1.001229,1.127697,1.368394,1.423245,1.12676,1.120695,1.173678,1.61384,1.048866,1.509314,1.253346,0.8716357
2021-11-07 17:03:00,2021-11-07 09:03:00,1.24661,1.117458,1.169554,1.180735,1.00591,1.272754,1.077175,1.314672,1.028209,1.471591,1.504124,1.199901,1.029752,1.497441,1.121304,0.8398761
2021-11-07 17:23:00,2021-11-07 09:23:00,0.9296677,1.052054,1.129462,1.172262,1.381558,1.622982,0.9775806,1.172879,1.079588,1.417548,1.431025,1.415217,1.127522,1.413044,1.16756,0.8931473
2021-11-07 17:43:00,2021-11-07 09:43:00,0.8813564,1.314267,1.19117,1.18096,1.087941,1.588513,1.011749,1.052878,0.9940241,0.9581304,1.402283,1.27209,1.290794,1.090809,1.168546,1.179998
2021-11-07 18:03:00,2021-11-07 10:03:00,0.8382894,1.308635,1.140449,1.44689,1.05739,1.629172,1.313537,1.093445,1.086955,1.058498,1.337909,1.313748,1.465023,1.162475,1.117052,1.209061
2021-11-07 18:23:00,2021-11-07 10:23:00,1.123047,1.312617,1.658204,1.153117,1.016448,1.630628,1.268216,1.079904,1.383808,1.203011,1.050932,1.12966,1.360451,1.150226,1.438176,0.9851436
2021-11-07 18:43:00,2021-11-07 10:43:00,1.216636,1.236555,1.689415,1.497301,1.424067,1.498578,1.036677,1.148344,1.431875,1.439372,1.077602,1.162662,1.083721,1.470613,1.185242,0.974812
