Date_Time_1,subjectID,Group,actual_allmeters,actual_foodupa,actual_pedmeters,actual_waterupa,actual_wheelmeters,bodymass,envirolightlux,envirooccupancy,envirorh,envirosound,envirotemp,kcal_hr,rq,vco2,vh2o,vo2,xbreak,ybreak
10/31/2021 10:29:00,6,Group,4.121570999999999,0.0,2.9258230000000003,0.003818867,3.930458,20.84346,,,,,,0.3690861,0.7096894,0.9234889,0.124703,1.301714,211.0,247.0
10/31/2021 10:29:00,7,Group,0.0031725000000000225,0.0,0.0028676000000000257,0.0,0.0,17.34558,,,,,,0.248226,0.7737277,0.6672498,0.07747126,0.8625022,0.0,0.0
10/31/2021 10:29:00,8,Group,1.6632919999999998,0.0,1.366043,0.03068088999999999,3.1267899999999997,18.04682,,,,,,0.30607,0.715413,0.7719221,0.09383541,1.077752,0.0,0.0
10/31/2021 10:29:00,9,Group,3.265339,0.0,1.9653260000000001,0.002259058999999999,1.2061069999999994,19.76733,,,,,,0.329979,0.7494662,0.8642993,0.09996891,1.152939,256.0,284.0
10/31/2021 10:49:00,1,Group,5.409420000000001,0.0,4.028039999999999,0.0,0.0,19.00494,,,,,,0.3201655,0.69792,0.7907584,0.06789272,1.132076,162.0,516.0
10/31/2021 10:49:00,10,Group,0.0,0.0,0.0,0.0,0.0,16.37357,,,,,,0.2990229,0.7269021,0.7635658,0.1090612,1.050294,0.0,0.0
10/31/2021 10:49:00,11,Group,3.591714999999999,0.0,2.8444850000000006,0.0,1.8276719999999997,19.48371,,,,,,0.3434289,0.7501154,0.8987074,0.1173387,1.200163,307.0,208.0
10/31/2021 10:49:00,12,Group,0.0,0.0,0.0,0.0,0.0,18.43152,,,,,,0.2703564,0.7756878,0.7284999,0.09395927,0.9389038,0.0,0.0
10/31/2021 10:49:00,13,Group,2.523943,0.0,2.2354689999999993,0.00112793,229.5335,18.85482,,,,,,0.3768702,0.7515188,0.9894613,0.1061381,1.316119,136.0,155.0
10/31/2021 10:49:00,14,Group,0.0,0.0,0.0,0.0,0.0,20.50845,,,,,,0.3329751,0.7639008,0.8854684,0.07646587,1.15967,0.0,0.0
10/31/2021 10:49:00,15,Group,2.1929600000000002,0.0,1.957993,0.0065610700000000004,184.69390000000004,18.94569,,,,,,0.4020411,0.7633621,1.068308,0.1024823,1.40044,67.0,83.0
10/31/2021 10:49:00,16,Group,0.7909469999999992,0.0,0.6734549999999997,0.0,0.0,18.92065,,,,,,0.2689508,0.7711139,0.7224615,0.09052068,0.9346539,0.0,0.0
10/31/2021 10:49:00,2,Group,1.0716549999999998,0.0,0.8957740000000003,0.0,0.0,19.55229,0.0,0.0,0.0,0.0,0.0,0.3082384,0.7062737,0.7686129,0.144618,1.087851,0.0,0.0
10/31/2021 10:49:00,3,Group,0.12863299999999978,0.0,0.10406699999999969,0.0,0.0,18.06532,,,,,,0.2833756,0.7109232,0.7101938,0.1056993,0.9990997,0.0,0.0
10/31/2021 10:49:00,4,Group,0.0,0.0,0.0,0.0,0.0,21.06828,,,,,,0.3269956,0.6940653,0.8030685,0.09422898,1.157506,0.0,0.0
10/31/2021 10:49:00,5,Group,0.24219100000000005,0.0,0.2227319999999997,0.0,0.0,17.18499,,,,,,0.2825477,0.705783,0.7038286,0.1031199,0.997385,0.0,0.0
10/31/2021 10:49:00,6,Group,2.90128,0.0,1.8635710000000003,0.006740213,0.4557140000000004,20.84346,,,,,,0.3795917,0.695831,0.9348121,0.1195054,1.342965,105.0,198.0
10/31/2021 10:49:00,7,Group,0.0,0.0,0.0,0.0,0.0,17.34558,,,,,,0.2690679,0.7629453,0.7148758,0.07816692,0.937278,0.0,0.0
10/31/2021 10:49:00,8,Group,0.0,0.0,0.0,0.0,0.0,18.08471,,,,,,0.279501,0.7099459,0.6998231,0.08482272,0.9856244,0.0,0.0
10/31/2021 10:49:00,9,Group,1.666309,0.0,1.016283,0.0,0.0,19.75345,,,,,,0.2880367,0.7105558,0.7214611,0.0953612,1.01565,10.0,5.0
10/31/2021 11:09:00,1,Group,2.19069,0.0,1.4055999999999997,0.0,0.0,19.01024,,,,,,0.2940849,0.6523414,0.6857944,0.0889625,1.051237,2.0,12.0
10/31/2021 11:09:00,10,Group,0.0,0.0,0.0,0.0,0.0,16.43499,,,,,,0.2907392,0.7235162,0.7393554,0.1172081,1.022057,0.0,0.0
10/31/2021 11:09:00,11,Group,3.352379000000001,0.0,2.7396140000000004,0.0,0.9364110000000005,19.35978,,,,,,0.3122675,0.7487734,0.8169697,0.1393645,1.091319,283.0,47.0
10/31/2021 11:09:00,12,Group,0.0,0.0,0.0,0.0,0.0,18.43152,,,,,,0.2760022,0.7546689,0.7268602,0.1057701,0.9632401,0.0,0.0
10/31/2021 11:09:00,13,Group,1.6067539999999996,0.0,1.2922910000000005,0.0007946779999999998,56.19489999999996,18.84044,,,,,,0.2790686,0.7459012,0.7277996,0.1227073,0.9759446,0.0,0.0
10/31/2021 11:09:00,14,Group,0.0,0.0,0.0,0.0,0.0,20.50845,,,,,,0.3647079,0.7165042,0.9199979,0.09769946,1.284179,0.0,0.0
10/31/2021 11:09:00,15,Group,1.0697090000000005,0.0,0.9662350000000002,0.0,37.56060000000002,18.92253,,,,,,0.3144823,0.7367495,0.8123297,0.1080744,1.101988,0.0,0.0
10/31/2021 11:09:00,16,Group,0.0,0.0,0.0,0.0,0.0,18.92065,,,,,,0.2549039,0.7419835,0.6614279,0.1022969,0.8923773,0.0,0.0
10/31/2021 11:09:00,2,Group,0.0,0.0,0.0,0.0,0.0,19.55423,0.0,0.0,0.0,0.0,0.0,0.3093053,0.6993663,0.764764,0.1559778,1.093443,0.0,0.0
10/31/2021 11:09:00,3,Group,0.0,0.0,0.0,0.0,0.0,18.04862,,,,,,0.2707001,0.7045665,0.6735194,0.125735,0.9557869,0.0,0.0
10/31/2021 11:09:00,4,Group,0.0,0.0,0.0,0.0,0.0,21.09841,,,,,,0.3228485,0.690788,0.7899147,0.1135618,1.14366,0.0,0.0
10/31/2021 11:09:00,5,Group,0.0,0.0,0.0,0.0,0.0,17.1632,,,,,,0.2868746,0.6997153,0.709511,0.1222632,1.014089,0.0,0.0
10/31/2021 11:09:00,6,Group,0.5961940000000006,0.0,0.46857799999999994,0.0,0.0,20.84346,,,,,,0.3654577,0.6827465,0.8855046,0.1409837,1.297029,0.0,0.0
10/31/2021 11:09:00,7,Group,0.0,0.0,0.0,0.0,0.0,17.34558,,,,,,0.2818673,0.7461963,0.7354021,0.09956149,0.9856467,0.0,0.0
10/31/2021 11:09:00,8,Group,0.0,0.0,0.0,0.0,0.0,18.12261,,,,,,0.2936584,0.7056668,0.7313178,0.1024595,1.036658,0.0,0.0
10/31/2021 11:09:00,9,Group,0.1378339999999998,0.0,0.02317199999999975,0.0,0.0,19.73956,,,,,,0.2865304,0.7033804,0.7118037,0.1018595,1.01199,16.0,11.0
10/31/2021 11:29:00,1,Group,0.04566999999999766,0.0,0.0,0.0,0.0,19.01554,,,,,,0.2896698,0.6774149,0.6970576,0.09959976,1.029405,5.0,26.0
10/31/2021 11:29:00,10,Group,1.458431,0.0,1.1404769999999997,0.0,0.7160790000000001,16.4964,,,,,,0.349811,0.7573972,0.9255628,0.1324136,1.219617,219.0,284.0
10/31/2021 11:29:00,11,Group,1.3748500000000003,0.0,1.11111,0.0,0.0,19.42492,,,,,,0.3084545,0.7549185,0.8122107,0.1607525,1.07653,0.0,0.0
10/31/2021 11:29:00,12,Group,0.0,0.0,0.0,0.0,0.0,18.43152,,,,,,0.2713505,0.7600164,0.7188351,0.1221719,0.9458199,0.0,0.0
10/31/2021 11:29:00,13,Group,0.5766490000000015,0.0,0.5059079999999989,0.0,0.33590000000003783,18.80968,,,,,,0.2968852,0.7331123,0.7633989,0.1356027,1.041301,28.0,40.0
10/31/2021 11:29:00,14,Group,0.0,0.0,0.0,0.0,0.0,20.50845,,,,,,0.3526677,0.7189314,0.8915846,0.1142301,1.241234,0.0,0.0
10/31/2021 11:29:00,15,Group,0.0,0.0,0.0,0.0,0.0,18.90738,,,,,,0.3046255,0.7391104,0.7884714,0.1076251,1.066999,0.0,0.0
