exp_days,1.0,4.0,7.0,10.0,13.0,3.0,5.0,9.0,12.0,16.0,2.0,6.0,8.0,11.0,14.0,15.0
2021-08-15,1.542681052631578,1.54102947368421,1.235505263157895,1.3711968421052634,0.6712336842105264,1.201451894736842,0.7203554736842108,1.0989924210526323,1.3471157894736847,1.1021195789473688,1.0290216842105262,1.223903157894737,1.4086715789473685,1.159358842105263,1.249717894736842,1.8129073684210533
2021-08-16,1.410771875,1.3871375000000004,0.9508291666666667,1.4868614583333333,0.7867291666666668,1.2824038541666667,0.7370492708333333,1.069695,1.1951104166666666,1.1287347916666666,0.976730625,1.4434385416666666,1.5680312499999998,1.3061407291666667,1.5905520833333335,2.0788124999999997
2021-08-17,1.4491249999999998,1.0970802083333329,1.03129375,1.5857208333333332,0.8688760416666668,1.1970833333333335,0.7099208333333333,0.8373625000000002,1.4393177083333335,1.4813552083333335,1.115878125,1.8184281250000003,1.533128125,1.2865854166666668,1.6986125,1.53811875
2021-08-18,1.540033333333333,1.0314125,1.2025031249999998,1.4704322916666672,0.7725687500000001,1.5571343749999997,0.7402395833333335,1.0321906249999995,1.3828364583333332,1.1474124999999997,1.0382697916666668,1.6259343749999993,1.2944104166666666,1.2931135416666664,2.10825,1.9698906249999997
2021-08-19,1.4092840425531918,1.1510029787234044,1.0370824468085107,1.4932521276595738,0.861419042553191,0.9854319148936174,0.8301265957446807,0.9418158510638301,2.155348936170212,1.13715085106383,0.8739710638297872,0.9649384042553193,1.2851308510638304,1.3853031914893619,2.0594425531914893,1.8296872340425534
2021-08-20,1.419694791666667,0.5631720833333332,0.8068442708333334,1.5900270833333334,0.7094188541666667,0.9950322916666665,0.7985302083333333,0.8781896875,1.7491145833333335,1.0465908333333334,1.0163377083333334,1.0162373958333333,1.3926416666666668,1.25886875,1.6195645833333334,1.9666958333333333
2021-08-21,1.4393437499999997,0.8146635416666669,1.0922083333333334,2.0354572916666664,0.620603125,0.9570697916666665,0.7020895833333333,1.0127781250000003,1.9115166666666668,1.1682458333333334,0.9228291666666664,1.1752145833333338,1.3094343749999997,1.3970906249999997,1.855948958333333,1.8375739583333335
2021-08-22,1.2991718750000008,0.8297104166666663,0.8886843749999999,1.4650645833333342,0.8625375000000002,1.2602229166666667,0.6743562499999998,1.0135822916666666,1.9113083333333332,0.9750656249999997,1.1675916666666666,1.125498958333333,1.2133479166666667,1.3206843750000001,1.9760968750000008,2.260901041666667
2021-08-23,1.4147072916666659,0.836285416666667,0.8114020833333336,1.3852843749999988,0.7689958333333333,1.2447718750000003,0.6181437500000003,1.225765625,2.0305812499999996,1.1144270833333334,1.231576041666667,1.2177312500000006,1.6757760416666674,1.4734406250000003,2.211621875,1.9894760416666664
2021-08-24,1.4481916666666674,0.7251322916666668,0.9632677083333329,1.7195156250000008,0.74695,1.2286583333333336,0.810198958333333,1.1706906249999995,2.179441666666668,0.9318854166666668,1.627127083333333,1.0757041666666656,1.2477624999999992,1.3256145833333335,2.171866666666665,2.131701041666666
2021-08-25,1.6032218749999991,0.6557635416666662,1.224910416666667,1.3474604166666662,0.6529666666666666,1.3122114583333335,0.8359218750000004,1.0789250000000006,1.7837708333333329,1.1753072916666671,1.1747104166666666,1.1521625000000004,1.2101885416666676,1.3930343749999992,2.2032395833333354,1.6103541666666672
2021-08-26,1.4682344086021504,0.9421515053763442,1.0572655913978495,1.6040301075268821,0.977399569892473,1.364494623655914,0.9275866666666668,1.1078262365591403,1.2724704301075258,1.1433684946236549,1.1861967741935482,1.2180118279569898,1.320520430107526,1.8277129032258064,2.046605376344085,1.6703924731182795
2021-08-27,1.2278302083333335,0.7914469791666665,1.0309687500000002,1.0904437500000002,0.7305233333333335,1.3379489583333335,0.6662910416666666,1.07026625,1.1158807291666668,0.8732180208333333,1.1428229166666668,1.0445989583333335,1.3178864583333334,1.6888302083333337,1.5475572916666664,1.4516989583333337
2021-08-28,1.1552270833333333,0.7220177083333335,1.0838010416666668,1.6448895833333335,0.8464562499999998,1.253010416666667,0.8120052083333332,0.9116885416666669,1.3485635416666664,0.9694260416666666,0.8518781249999998,1.0585218749999996,1.6480500000000002,1.7724385416666664,1.5118958333333332,1.5125447916666666
