Date_Time_1,subjectsID,,actual_foodupa,kcal,kcal_mean,actual_allmeters,bodymass,rq,actual_pedmeters,vco2,vo2,locomotion,actual_waterupa
8/7/2021 20:00,13,Control,0.2519,1.6629146,0.41572865,0.72875,26.7979775,0.970057875,0.4178,1.33792575,1.38266025,98.75,0.306201
8/7/2021 20:00,3,Six_Meal,0.51573,2.2255122,0.55637805,2.786225,27.553885,0.986048975,2.00615,1.818124,1.8427105,330.75,0.145314
8/7/2021 20:00,5,Six_Meal,0.03317,1.8439313,0.460982825,2.121225,23.3579225,0.9701417,1.5712,1.48739675,1.532095,218.75,0.28053
8/7/2021 20:00,9,Six_Meal,0.0506,2.0156603,0.503915075,4.12645,25.8463425,1.04557075,3.250725,1.72186275,1.64785675,526,0.18539
8/7/2021 20:00,12,Six_Meal,0.47402,1.8278823,0.456970575,4.238225,22.8323925,0.939763,3.896425,1.4354025,1.5297185,262,0.32018
8/7/2021 20:00,16,Six_Meal,0.50167,1.7070599,0.426764975,2.187425,26.42265,0.958964225,1.5025,1.3593655,1.42331675,278.5,0.400965
8/7/2021 20:00,2,Three_Meal,0.005485,1.691745,0.42293625,2.7893,24.3726125,1.0658515,2.006275,1.464927,1.37750025,447,0.05509
8/7/2021 20:00,6,Three_Meal,0.011599,1.5718505,0.392962625,1.377525,22.9493925,1.03363875,0.9297,1.3288365,1.2889325,156.75,0.140025
8/7/2021 20:00,8,Three_Meal,0.10419,1.8036619,0.450915475,5.2933,22.0543,1.01378995,4.6505,1.50180325,1.4854765,398.25,0.067699
8/7/2021 20:00,11,Three_Meal,0.15043,1.3994104,0.3498526,1.4765,20.856595,1.011810975,1.1834,1.16248455,1.1533035,155.5,0.060598
8/7/2021 20:00,14,Three_Meal,0.006931,1.6416135,0.410403375,2.80095,23.616525,1.053909,2.420625,1.41143875,1.339509,248.5,0.00616
8/7/2021 20:00,15,Three_Meal,0.01173,1.9227642,0.48069105,3.12455,26.0072875,1.05033625,2.36735,1.649571,1.5699295,333,0.124825
8/7/2021 21:00,1,Control,0.08636,1.0460589,0.261514725,2.514,22.4942675,0.92494995,2.036775,0.81147475,0.8782258,205.25,0.01951
8/7/2021 21:00,4,Control,0.24645,1.8927511,0.473187775,2.711975,25.087445,0.9059786,2.154275,1.4438795,1.59592275,236.75,0.122412
8/7/2021 21:00,7,Control,0.35443,2.0294006,0.50735015,3.94905,25.73756,0.961074125,2.7088,1.62314625,1.69008775,528,0.148577
8/7/2021 21:00,10,Control,0.4277,1.9896103,0.497402575,5.4832,23.6933075,0.963657225,4.587175,1.59506775,1.6558985,582,0.337395
8/7/2021 21:00,13,Control,0.33401,2.2331809,0.558295225,2.97855,26.7484825,0.96735745,2.18295,1.79569475,1.857113,421,0.368973
8/7/2021 21:00,3,Six_Meal,0.00575,1.9881454,0.49703635,1.80025,28.08508,1.007373575,1.2603,1.64956025,1.6390575,297,0.003791
8/7/2021 21:00,5,Six_Meal,0.164273,1.8074127,0.451853175,1.00745,23.56037,0.962641675,0.77795,1.44903425,1.50425125,109.5,0.06646
8/7/2021 21:00,9,Six_Meal,0,1.5306983,0.382674575,1.89915,25.94783,1.05346025,1.277875,1.301645,1.25305525,239.25,0.00519
8/7/2021 21:00,12,Six_Meal,0.32375,1.8923437,0.473085925,5.354575,22.38474,0.88990785,4.8927,1.41830275,1.60267025,355.25,0.06478
8/7/2021 21:00,16,Six_Meal,0.01143,1.526161,0.38154025,0.99955,26.127955,0.966577075,0.488125,1.22194575,1.27062475,220.5,0.00382
8/7/2021 21:00,2,Three_Meal,0.021526,1.58295,0.3957375,4.254925,24.4523575,0.91176675,3.191525,1.2204506,1.33108525,476.25,0.08586
8/7/2021 21:00,6,Three_Meal,0.015648,1.8868048,0.4717012,3.06395,23.5785025,1.013907175,2.29175,1.57350025,1.5532595,373.75,0.030932
8/7/2021 21:00,8,Three_Meal,1.09834,1.4435259,0.360881475,2.168125,21.67762,0.9351211,1.915625,1.13166625,1.20859375,163.75,0.021042
8/7/2021 21:00,11,Three_Meal,0.05265,1.4557747,0.363943675,1.880575,20.66888,0.856825725,1.631925,1.056298875,1.2426949,162,0.015863
8/7/2021 21:00,14,Three_Meal,0.004497,1.8460185,0.461504625,5.245075,23.0953175,0.975514025,4.51815,1.492749,1.5327995,417.75,0.04872
8/7/2021 21:00,15,Three_Meal,0.02881,1.8622112,0.4655528,4.539625,25.287815,1.00781995,3.7946,1.5447695,1.5353205,409.75,0.031758
8/7/2021 22:00,1,Control,0.77467,1.6737859,0.418446475,6.1745,22.8267075,0.9589206,5.49045,1.337701,1.3942175,561.25,0.20906
8/7/2021 22:00,4,Control,0.43739,1.8476969,0.461924225,2.4635,25.45105,0.931670425,2.0003,1.43835125,1.54984025,221.75,0.174064
8/7/2021 22:00,7,Control,0.2009,1.5314699,0.382867475,1.007875,25.4223125,0.956984225,0.412175,1.220549075,1.27662975,165.25,0.001322
8/7/2021 22:00,10,Control,0.15573,1.8557076,0.4639269,2.48415,23.4826425,0.964547775,2.0235,1.48978375,1.5438755,340.5,0.140196
8/7/2021 22:00,13,Control,0.40062,1.9287371,0.482184275,3.373,26.95192,0.957060425,2.36645,1.53676925,1.60790075,414.5,0.092968
8/7/2021 22:00,3,Six_Meal,0.48188,2.1232941,0.530823525,2.4958,28.3706925,0.94382405,1.7235,1.677079,1.77422225,325.25,0.17346
8/7/2021 22:00,5,Six_Meal,0.161104,1.8925416,0.4731354,2.346325,23.5625975,0.94866675,1.756425,1.498224,1.58045025,222.75,0.34255
8/7/2021 22:00,9,Six_Meal,0.32446,2.0184211,0.504605275,4.879875,25.8411025,0.956835275,3.97965,1.6074195,1.68289325,566.5,0.26077
8/7/2021 22:00,12,Six_Meal,0.12213,1.9719279,0.492981975,5.700425,22.5502225,0.8487192,5.14125,1.42590425,1.68467825,355,0.45963
8/7/2021 22:00,16,Six_Meal,0.19467,1.9995122,0.49987805,3.396675,26.54748,0.902587125,2.667075,1.524625,1.68613675,385.5,0.4986
8/7/2021 22:00,2,Three_Meal,0.124206,1.8644773,0.466119325,2.59185,24.497175,0.87222565,1.696025,1.38717025,1.581945,466.75,0.49956
8/7/2021 22:00,6,Three_Meal,0.089693,1.7246387,0.431159675,3.0431,23.9128475,0.930324675,2.332375,1.348103575,1.44506275,262.25,0.069747
8/7/2021 22:00,8,Three_Meal,0.56144,1.7735632,0.4433908,3.46035,21.7458725,0.89885675,2.87105,1.3435225,1.49807425,343.5,0.406483
8/7/2021 22:00,11,Three_Meal,0.79078,1.5761639,0.394040975,5.180575,20.308045,0.805905225,4.618625,1.09569775,1.35892075,385.75,0.037338
8/7/2021 22:00,14,Three_Meal,0.560821,1.6100739,0.402518475,2.405875,23.11235,0.901405075,2.042875,1.2346134,1.35578745,200.25,0.30642
8/7/2021 22:00,15,Three_Meal,0.05174,1.7836543,0.445913575,5.32575,25.179405,0.91678985,4.43335,1.37234575,1.500654,528,0.004796
8/7/2021 23:00,1,Control,0.25687,1.2163372,0.3040843,1.97375,23.347805,0.88121765,1.551575,0.919494425,1.027939775,221,0.14261
8/7/2021 23:00,4,Control,0.29815,1.9857576,0.4964394,2.509525,25.4368025,0.912892275,2.1191,1.5284605,1.670518,315,0.161279
8/7/2021 23:00,7,Control,0.19088,1.5240589,0.381014725,0.8058,25.845415,0.910460225,0.37245,1.184245225,1.2789825,190.5,0.072884
8/7/2021 23:00,10,Control,0.1994,1.5866312,0.3966578,2.157775,23.6228725,0.876678225,1.7137,1.179941,1.34634575,258,0.043408
8/7/2021 23:00,13,Control,0.53317,1.553477,0.38836925,0.55885,26.733645,0.873781525,0.2927,1.16249385,1.3161895,100.75,0
8/7/2021 23:00,3,Six_Meal,0.68872,2.2383182,0.55957955,2.786925,28.389425,0.96862,1.926325,1.807159,1.859327,342,0
8/7/2021 23:00,5,Six_Meal,0.007329,1.8250705,0.456267625,2.01785,23.5546025,0.91078275,1.5933,1.392745,1.53871725,199.5,0.20307
8/7/2021 23:00,9,Six_Meal,0.85846,1.4818236,0.3704559,1.207375,25.7343775,0.957107125,0.832125,1.2080718,1.22764225,189.75,0.31839
8/7/2021 23:00,12,Six_Meal,0.63193,1.2948885,0.323722125,1.457125,22.77629,0.857701125,1.0656,0.954899725,1.101052975,123,0.16624
8/7/2021 23:00,16,Six_Meal,0.17622,1.5805797,0.395144925,1.76465,27.3080475,0.9381141,1.292775,1.23968955,1.32318,159.25,0.345391
8/7/2021 23:00,2,Three_Meal,0.13701,2.164998,0.5412495,5.3369,24.4743625,0.97896835,4.382625,1.75901125,1.79532075,623.75,0.73125
8/7/2021 23:00,6,Three_Meal,0.012599,1.7828087,0.445702175,2.099525,23.170945,0.7936825,1.477375,1.236804775,1.53779825,261.5,0.018131
8/7/2021 23:00,8,Three_Meal,0.26791,1.5982544,0.3995636,2.699425,22.8048875,0.976827,2.187975,1.2815165,1.330128225,234.5,0.357229
8/7/2021 23:00,11,Three_Meal,0.97834,1.6548888,0.4137222,5.176975,19.9778175,0.690970225,4.608075,1.0136817,1.46517075,429.5,0.056108
8/7/2021 23:00,14,Three_Meal,0.17325,1.7150638,0.42876595,3.114225,23.47519,0.9449705,2.632675,1.35974775,1.43167175,248.75,0.48312
8/7/2021 23:00,15,Three_Meal,0.04303,1.5408684,0.3852171,3.66525,25.101125,0.738203325,2.931025,1.0069645,1.34650625,304.25,0.052123
8/8/2021 0:00,1,Control,0.14571,1.6094164,0.4023541,5.56075,23.62454,0.990364075,4.597925,1.3146105,1.33264225,759,0.33384
8/8/2021 0:00,4,Control,0.87616,1.8697324,0.4674331,3.5153,26.1484,0.95607455,2.687325,1.49192825,1.55810175,402.25,0.160866
8/8/2021 0:00,7,Control,0.37484,1.8515509,0.462887725,2.40665,26.2519725,0.967795,1.604925,1.49064575,1.53923875,349,0.156121
8/8/2021 0:00,10,Control,0.1327,1.9024712,0.4756178,3.970225,23.3417525,0.952384725,3.0728,1.50962175,1.5877495,609.75,0.172804
8/8/2021 0:00,13,Control,0.24151,1.8676085,0.466902125,2.545675,27.117055,0.947812375,1.872875,1.462584,1.5640915,289,0.32359
8/8/2021 0:00,3,Six_Meal,0.15133,1.9890731,0.497268275,1.057225,28.382715,1.01693525,0.52525,1.66215125,1.636505,172.5,0.063268
8/8/2021 0:00,5,Six_Meal,0.016854,1.686349,0.42158725,0.9222,23.6097375,0.92172525,0.7171,1.30339675,1.417127,102,0.16617
8/8/2021 0:00,9,Six_Meal,0.00237,1.8240114,0.45600285,2.797025,25.93907,1.0807255,2.076375,1.59372125,1.48119575,446.75,0.22978
8/8/2021 0:00,12,Six_Meal,0.32716,1.5737522,0.39343805,1.364125,22.5856625,0.909221625,1.117275,1.199402325,1.3272675,160.25,0.00865
8/8/2021 0:00,16,Six_Meal,0.02897,1.6379718,0.40949295,1.682725,27.49882,1.0182055,1.1804,1.36934675,1.34747175,223.25,0.231564
8/8/2021 0:00,2,Three_Meal,0.060347,1.5400063,0.385001575,2.154875,24.25738,1.0804845,1.5515,1.3456285,1.2505525,259,0.04752
8/8/2021 0:00,6,Three_Meal,0.015822,1.5653615,0.391340375,1.5187,23.153335,0.77079195,1.14115,1.0515051,1.3599025,201.5,0.005519
8/8/2021 0:00,8,Three_Meal,0,1.7586143,0.439653575,1.68895,22.8718825,1.02702475,1.456875,1.48227775,1.44332925,155,0.220185
8/8/2021 0:00,11,Three_Meal,0.66552,1.3774661,0.344366525,2.8318,19.9014,0.754406375,2.430825,0.913423575,1.19999895,195.25,0.030183
8/8/2021 0:00,14,Three_Meal,0.00445,1.7032822,0.42582055,1.6237,24.2800425,1.05096725,1.3835,1.460897,1.390829,154.75,0.25083
8/8/2021 0:00,15,Three_Meal,0.00048,1.4861296,0.3715324,1.604475,25.0228425,0.763472325,1.229725,0.99130655,1.2930275,168.5,0.002843
8/8/2021 1:00,1,Control,0.04556,1.0848044,0.2712011,0.93425,23.364105,0.983007425,0.64765,0.878835975,0.900285675,34.75,0.00176
8/8/2021 1:00,4,Control,0.01097,1.6890018,0.42225045,2.808625,25.6181225,0.984380175,2.2863,1.370591,1.4010745,256.5,0.190089
8/8/2021 1:00,7,Control,0.43197,1.7180417,0.429510425,2.4152,26.37459,0.9976299,1.572825,1.41137025,1.42033275,394.5,0.151711
8/8/2021 1:00,10,Control,0.21461,1.5543249,0.388581225,1.7632,23.3050725,1.491457975,1.3098,1.23098425,1.29786475,241.25,0.043424
8/8/2021 1:00,13,Control,0,1.4664608,0.3666152,0.9917,27.3683125,0.481499375,0.799775,1.2558515,1.197990725,107,0.00513
8/8/2021 1:00,3,Six_Meal,0.01489,2.1137192,0.5284298,1.659325,29.0079225,1.0221659,1.175275,1.77166675,1.7375535,292.75,0.002488
8/8/2021 1:00,5,Six_Meal,0,1.6244315,0.406107875,0.374975,23.727505,0.92138025,0.251625,1.24804075,1.36719925,69.25,0.13965
8/8/2021 1:00,9,Six_Meal,0.00016,1.3578801,0.339470025,0.91125,26.575025,0.844940075,0.60495,1.24577125,1.086021425,99,0.06764
8/8/2021 1:00,12,Six_Meal,0.64553,1.8402666,0.46006665,6.026075,22.4875675,0.9057835,5.23375,1.33667725,1.57051825,476,0.09203
8/8/2021 1:00,16,Six_Meal,0.00033,1.4257249,0.356431225,0.2731,27.302925,0.769828178,0.0348,1.253871,1.1554784,101.25,0
8/8/2021 1:00,2,Three_Meal,0.019843,1.5519954,0.38799885,1.4735,24.1353475,1.112647,0.99355,1.367342,1.2571345,302,0.12529
8/8/2021 1:00,6,Three_Meal,0.053593,1.5800443,0.395011075,2.8202,23.38696,0.794317175,2.097625,1.075871775,1.36858775,271.75,0.131724
8/8/2021 1:00,8,Three_Meal,0,1.3651635,0.341290875,0.8187,22.886045,1.13855175,0.707275,1.21349575,1.102779825,55.25,0.106315
8/8/2021 1:00,11,Three_Meal,0.27404,1.6306173,0.407654325,3.7327,19.9110425,0.881916,3.1851,1.0994225,1.41544725,359.5,0.124672
8/8/2021 1:00,14,Three_Meal,0,1.6068853,0.401721325,1.341275,23.384315,1.19364975,1.151475,1.45246025,1.29128,141.25,0.25751
8/8/2021 1:00,15,Three_Meal,0.00247,1.4321948,0.3580487,1.323225,24.9445575,0.6110835,0.989375,0.98711165,1.23718175,208.75,0.020612
8/8/2021 2:00,1,Control,0.70007,1.2761836,0.3190459,1.83025,23.1520925,0.9495826,1.3135,1.013804,1.0647461,240.25,0.05792
8/8/2021 2:00,4,Control,0.01272,1.5325272,0.3831318,1.03345,25.9280675,0.961643675,0.6402,1.2268705,1.27597375,121,0.03866
8/8/2021 2:00,7,Control,0.11533,1.5519248,0.3879812,1.52075,25.8296275,0.985160275,0.89785,1.26586875,1.28553725,256.25,0.137435
8/8/2021 2:00,10,Control,0.15876,1.5341364,0.3835341,0.8102,23.2399425,0.9222557,0.619475,1.1886155,1.28841075,89.75,0.088333
8/8/2021 2:00,13,Control,0.11897,1.5661423,0.391535575,0.165375,27.2518025,0.965139875,0.027425,1.25642125,1.30322025,35.75,0.08267
8/8/2021 2:00,3,Six_Meal,0.00816,2.5046699,0.626167475,3.94135,28.66713,1.006125975,2.9388,2.0772705,2.06512625,501.5,0.332513
8/8/2021 2:00,5,Six_Meal,0.021867,1.7696253,0.442406325,1.689725,23.6215875,0.9124423,1.1028,1.36138725,1.48889725,238.75,0.14846
8/8/2021 2:00,9,Six_Meal,0.18283,1.5839957,0.395998925,1.27265,26.353245,1.0862605,0.87045,1.38780775,1.28522375,158.25,0.08072
8/8/2021 2:00,12,Six_Meal,0.18686,1.505964,0.376491,2.71295,22.7709825,0.895833825,2.19745,1.136276575,1.2733132,179,0.36966
8/8/2021 2:00,16,Six_Meal,0.24375,1.597842,0.3994605,0.5133,26.90786,1.01139395,0.24045,1.32970175,1.31616975,87.5,0.142679
8/8/2021 2:00,2,Three_Meal,0.02374,1.3167071,0.329176775,1.980325,25.731935,0.97065175,1.623325,1.06357195,1.093623125,149.75,0.04445
8/8/2021 2:00,6,Three_Meal,0,1.19416,0.29854,0.067275,23.6205875,0.745114025,0.01295,0.7784128,1.04408595,14.25,0
8/8/2021 2:00,8,Three_Meal,0,1.7832799,0.445819975,3.302575,22.87375,1.027945,2.750875,1.50109225,1.464127,290.25,0.10809
8/8/2021 2:00,11,Three_Meal,0.05355,1.2141582,0.30353955,2.80365,19.9374125,0.751977975,2.3638,0.799628475,1.059275175,208,0.114691
8/8/2021 2:00,14,Three_Meal,0,1.6200329,0.405008225,0.793675,22.2488875,1.08085225,0.6767,1.41997375,1.31429725,81.5,0.21871
8/8/2021 2:00,15,Three_Meal,0.00566,1.6022458,0.40056145,3.453675,24.866275,0.768470125,2.6788,1.0721072,1.39311665,302,0.116597
8/8/2021 3:00,1,Control,0.00935,1.154755,0.28868875,0.1945,22.9400825,0.9038266,0.079425,0.8776884,0.974563775,94.5,0.0004
8/8/2021 3:00,4,Control,0.01251,1.7057006,0.42642515,0.771075,26.04787,0.954212675,0.511725,1.3581245,1.42222775,141.25,0.190303
8/8/2021 3:00,7,Control,0.00661,1.3400134,0.33500335,0.7674,25.58133,0.9500654,0.367725,1.061289625,1.1189048,83,0.022347
8/8/2021 3:00,10,Control,0.23344,1.7778074,0.44445185,2.778625,23.2595675,0.910102675,2.1901,1.361743,1.497448,364,0.09889
8/8/2021 3:00,13,Control,0.00119,1.5078788,0.3769697,0.265925,27.127715,0.930737425,0.15325,1.17847975,1.263494,39.75,0.0342
8/8/2021 3:00,3,Six_Meal,0.00582,2.0362554,0.50906385,2.702425,27.402735,1.01421225,1.7185,1.69907025,1.67602775,329,0
8/8/2021 3:00,5,Six_Meal,0.502998,1.9491231,0.487280775,0.98975,24.0766325,0.940093225,0.596975,1.532382,1.63068575,116.25,0.32214
8/8/2021 3:00,9,Six_Meal,0.00195,1.6929948,0.4232487,1.034575,26.131465,1.0645315,0.60765,1.44731925,1.38376325,262,0.01177
8/8/2021 3:00,12,Six_Meal,0.58194,1.6156071,0.403901775,2.63665,22.71008,0.883462375,2.253875,1.21229065,1.3679022,307.5,0.0191
8/8/2021 3:00,16,Six_Meal,0,1.3002618,0.32506545,0.526875,26.5127925,0.959378225,0.24075,1.038545825,1.08325965,77.75,0.00627
8/8/2021 3:00,2,Three_Meal,0.005843,1.7423543,0.435588575,2.534825,25.288465,0.887718075,1.82405,1.306129775,1.47557225,437.5,0.05294
8/8/2021 3:00,6,Three_Meal,0.013545,1.5231681,0.380792025,2.082075,23.8542125,0.750353275,1.50775,1.000793425,1.329524525,233,0.052889
8/8/2021 3:00,8,Three_Meal,0,1.1865854,0.29664635,0.463875,22.8288775,1.036756975,0.409725,0.9921151,0.976104375,39.25,0
8/8/2021 3:00,11,Three_Meal,0.24386,1.4144472,0.3536118,1.996075,19.9035125,0.7411466,1.6713,0.9152734,1.238578475,222.5,0.055508
8/8/2021 3:00,14,Three_Meal,0,1.7979804,0.4494951,3.802475,22.5772875,1.0498845,3.2455,1.5428305,1.46795585,317.5,0.17519
8/8/2021 3:00,15,Three_Meal,0,1.2734203,0.318355075,0.339225,24.787995,0.72701985,0.268925,0.8132802,1.11809955,34,0.002765
8/8/2021 4:00,1,Control,0.42597,1.292409,0.32310225,3.479,22.7280725,0.983558725,2.656725,1.05159875,1.071294075,386.75,0.19224
8/8/2021 4:00,4,Control,0.15037,1.5793642,0.39484105,1.227625,26.2783925,0.95834375,0.85645,1.261053,1.3158995,118.5,0
8/8/2021 4:00,7,Control,0.3117,1.6156675,0.403916875,0.801075,25.83411,0.97126855,0.4473,1.3011525,1.343028,173.5,0.1236
8/8/2021 4:00,10,Control,0.06984,1.5686508,0.3921627,0.2455,23.77587,0.881456775,0.16625,1.1709415,1.329861,36.75,0
8/8/2021 4:00,13,Control,0.24415,2.0127401,0.503185025,1.890525,27.1170475,0.90919525,1.376925,1.54741625,1.693726,262.5,0.37542
8/8/2021 4:00,3,Six_Meal,0.12466,2.0211325,0.505283125,1.484025,27.4425075,1.00967755,1.091875,1.67885125,1.66571325,168,0.001073
8/8/2021 4:00,5,Six_Meal,0.034808,1.8063878,0.45159695,2.8896,23.98708,0.936382475,2.265225,1.41722225,1.51209525,356.75,0.05428
8/8/2021 4:00,9,Six_Meal,0.40907,1.8923119,0.473077975,3.889975,26.4048675,1.00605755,2.820225,1.56738775,1.560797,510.5,0.39423
8/8/2021 4:00,12,Six_Meal,0.0211,1.5714139,0.392853475,2.067475,23.1279975,0.863575175,1.49895,1.174452175,1.331797525,207.75,0.44329
8/8/2021 4:00,16,Six_Meal,0.4755,1.8042766,0.45106915,1.88665,26.72544,0.933504875,1.22085,1.41425175,1.510697,351.75,0.263711
8/8/2021 4:00,2,Three_Meal,0.405648,1.6125777,0.403144425,1.77815,25.127255,0.902122275,0.992275,1.241677475,1.356452525,291.25,0.258
8/8/2021 4:00,6,Three_Meal,0.52967,1.7192513,0.429812825,1.42025,24.04515,0.797817125,1.01145,1.2126413,1.477383,212.75,0.38646
8/8/2021 4:00,8,Three_Meal,0.00816,1.677382,0.4193455,2.2727,22.5673875,0.9743307,1.669675,1.359424,1.391923075,309.75,0.11993
8/8/2021 4:00,11,Three_Meal,0.16777,1.5677379,0.391934475,2.7596,20.2102925,0.81667035,2.159525,1.1112653,1.34564375,279.75,0.468923
8/8/2021 4:00,14,Three_Meal,0.2582,1.7962359,0.449058975,2.1802,22.7815075,1.0356785,1.755925,1.52246125,1.471828,240,0.13746
8/8/2021 4:00,15,Three_Meal,0,1.8592018,0.46480045,3.051725,24.709715,0.816336275,2.36635,1.3135575,1.597026,385.25,0.493183
8/8/2021 5:00,1,Control,0.0505,1.3139695,0.328492375,0.91625,22.547775,0.926237075,0.63095,1.0126717,1.1050137,195.5,0.025
8/8/2021 5:00,4,Control,0.12474,1.5651781,0.391294525,0.888475,25.950395,0.916403175,0.5505,1.19154,1.320409,161.5,0.023689
8/8/2021 5:00,7,Control,0.12542,1.4197928,0.3549482,0.6794,26.086885,0.89388405,0.3047,1.0634815,1.202637125,77.75,0.05917
8/8/2021 5:00,10,Control,0.84745,1.7300212,0.4325053,3.8407,23.38723,1.383480475,2.95195,1.43908825,1.4252195,572,0.1626
8/8/2021 5:00,13,Control,0.02329,1.3889972,0.3472493,1.305425,27.130155,1.340109925,0.7826,1.13977075,1.14866845,152,0.02299
8/8/2021 5:00,3,Six_Meal,0,1.8532281,0.463307025,0.8522,27.482285,0.9704968,0.620825,1.4907905,1.5409715,105.75,0.100744
8/8/2021 5:00,5,Six_Meal,0,1.4595632,0.3648908,0.4592,24.00014,0.7968265,0.2333,1.00086085,1.26225875,44.75,0.01428
8/8/2021 5:00,9,Six_Meal,0.17498,1.6129286,0.40323215,2.511575,27.03489,0.53551195,1.800825,1.5010185,1.2840419,341.25,0.25385
8/8/2021 5:00,12,Six_Meal,0.18154,1.4893372,0.3723343,1.9093,23.4534025,1.74965165,1.40065,1.342024,1.197993625,196.5,0.38296
8/8/2021 5:00,16,Six_Meal,0.08202,1.3275365,0.331884125,0.770025,27.2214025,0.0825828,0.4526,1.210301975,1.0638943,69.75,0.000875
8/8/2021 5:00,2,Three_Meal,0.33826,1.5848462,0.39621155,2.490425,25.1236375,1.001172575,1.6669,1.293603,1.31256025,366.75,0.40461
8/8/2021 5:00,6,Three_Meal,0.07099,1.7044113,0.426102825,3.2416,23.3357775,0.8730121,2.5509,1.256346025,1.44942765,284.25,0.199767
8/8/2021 5:00,8,Three_Meal,0,1.49929,0.3748225,0.97425,23.2235025,0.9918839,0.750675,1.2175105,1.2434595,72,0.00156
8/8/2021 5:00,11,Three_Meal,0.30136,1.2612936,0.3153234,1.303075,21.405175,0.142559475,1.104675,1.160211275,1.007915775,94.5,0.479517
8/8/2021 5:00,14,Three_Meal,0.1212,1.4260571,0.356514275,0.7012,22.5607175,1.30152275,0.6074,1.358674,1.12641725,48.25,0
8/8/2021 5:00,15,Three_Meal,0.02441,1.9244553,0.481113825,6.097725,25.881355,1.19746985,5.041225,1.686904,1.56124,587.5,0.48385
8/8/2021 6:00,1,Control,0.2929,1.3736413,0.343410325,6.7585,22.5169675,0.972963525,5.504575,1.107541075,1.14147795,943.5,0.07028
8/8/2021 6:00,4,Control,0.2143,1.6840325,0.421008125,2.9294,26.263975,0.916628275,2.257875,1.30613855,1.4139084,277.75,0.202832
8/8/2021 6:00,7,Control,0.32868,1.9038505,0.475962625,2.630775,25.5603925,0.953668125,1.814225,1.515309,1.587612,416.25,0.20856
8/8/2021 6:00,10,Control,0.00735,1.5124151,0.378103775,0.6619,23.743945,0.9056158,0.5326,1.15468325,1.27496825,47.5,0.05124
8/8/2021 6:00,13,Control,0.17254,1.9090221,0.477255525,1.840575,26.9946,0.892628625,1.308525,1.44688,1.61228375,231.25,0.23485
8/8/2021 6:00,3,Six_Meal,0,1.9509418,0.48773545,1.972425,28.1662175,0.988114075,1.491225,1.59661475,1.61458225,231.5,0.002017
8/8/2021 6:00,5,Six_Meal,0.044532,1.5164346,0.37910865,2.73625,24.00014,0.850852725,2.092125,1.105003575,1.29316,277.25,0.04724
8/8/2021 6:00,9,Six_Meal,0,1.2536027,0.313400675,0.3297,26.704395,0.863918475,0.10915,1.06123375,1.027561525,73.75,0
8/8/2021 6:00,12,Six_Meal,0.69673,1.6519101,0.412977525,1.336975,23.719375,1.016373,1.090925,1.3796265,1.35932325,165.5,0.00891
8/8/2021 6:00,16,Six_Meal,0,1.4017519,0.350437975,0.63995,26.8750925,0.920727,0.30105,1.084386425,1.177696375,113.75,0.007067
8/8/2021 6:00,2,Three_Meal,0,1.214471,0.30361775,0.267275,25.1200225,0.992010475,0.054625,0.99762985,1.004038825,69.25,0
8/8/2021 6:00,6,Three_Meal,0,1.2651241,0.316281025,0.0695,23.69858,0.863405875,0.029525,0.92994595,1.07658725,46.5,0
8/8/2021 6:00,8,Three_Meal,0,1.5759398,0.39398495,2.992725,22.895325,0.983479275,2.655275,1.28559575,1.30539125,235.75,0.0389
8/8/2021 6:00,11,Three_Meal,0.23446,1.4847812,0.3711953,1.84425,21.294005,1.02439675,1.5259,1.2457896,1.220183925,253.25,0.177786
8/8/2021 6:00,14,Three_Meal,0.00375,1.6965535,0.424138375,3.547675,22.1036925,1.035717925,2.86355,1.43567975,1.39079225,442.25,0.07641
8/8/2021 6:00,15,Three_Meal,0,1.4989855,0.374746375,0.7436,26.37465,1.0395035,0.523,1.276023425,1.226717025,142.25,0.06333
8/8/2021 7:00,1,Control,0.05193,1.063208,0.265802,1.335,22.389785,0.916632825,1.03545,0.81954365,0.894092425,47.25,0.00209
8/8/2021 7:00,4,Control,0.0436,1.9847689,0.496192225,3.487825,26.2082975,0.862010475,2.83565,1.456803,1.68958325,459.5,0.094287
8/8/2021 7:00,7,Control,0.0678,1.5268024,0.3817006,2.137275,25.426375,0.921143975,1.379725,1.182101325,1.282484375,259.25,0.058015
8/8/2021 7:00,10,Control,0.07712,1.8954453,0.473861325,4.514625,23.481055,0.91728035,3.450975,1.46141725,1.59384975,736.75,0.15686
8/8/2021 7:00,13,Control,0,1.3231256,0.3307814,0.267325,27.22404,0.825186675,0.23145,0.935622725,1.13631675,0,0
8/8/2021 7:00,3,Six_Meal,0.01283,1.9247333,0.481183325,2.6973,28.6219075,0.9116867,1.9643,1.4733695,1.62146025,338,0.002652
8/8/2021 7:00,5,Six_Meal,0,1.3122471,0.328061775,0.0657,24.00014,0.786024025,0,0.89311225,1.1367455,19.5,0
8/8/2021 7:00,9,Six_Meal,0.00042,1.7183109,0.429577725,3.4003,26.3778675,0.9720718,2.658225,1.383996,1.42829975,537.25,0.06828
8/8/2021 7:00,12,Six_Meal,1.00252,1.6343331,0.408583275,4.1871,23.1613025,0.95753585,3.334625,1.304983375,1.361687,389.25,0.03937
